check,run_id,passed,reason
one_thread_cplex,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__900s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__900s,True,same_run_verifier_gated
run_timestamps_valid,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__900s,True,start=2026-07-14T06:52:57+08:00;end=2026-07-14T07:07:40+08:00
resource_stop_not_used,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s,True,unique
one_thread_cplex,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s,True,same_run_verifier_gated
run_timestamps_valid,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s,True,start=2026-07-14T07:07:40+08:00;end=2026-07-14T07:22:23+08:00
resource_stop_not_used,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3102__plain_cplex__900s,True,unique
one_thread_cplex,official__tight_T_seed3102__plain_cplex__900s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3102__plain_cplex__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3102__plain_cplex__900s,True,benchmark_same_process
run_timestamps_valid,official__tight_T_seed3102__plain_cplex__900s,True,start=2026-07-14T07:22:23+08:00;end=2026-07-14T07:37:23+08:00
resource_stop_not_used,official__tight_T_seed3102__plain_cplex__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3102__tailored_legacy_scheduler_static__900s,True,unique
one_thread_cplex,official__tight_T_seed3102__tailored_legacy_scheduler_static__900s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3102__tailored_legacy_scheduler_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3102__tailored_legacy_scheduler_static__900s,True,same_run_verifier_gated
run_timestamps_valid,official__tight_T_seed3102__tailored_legacy_scheduler_static__900s,True,start=2026-07-14T07:37:23+08:00;end=2026-07-14T07:52:06+08:00
resource_stop_not_used,official__tight_T_seed3102__tailored_legacy_scheduler_static__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3102__tailored_controlling_scheduler_static__900s,True,unique
one_thread_cplex,official__tight_T_seed3102__tailored_controlling_scheduler_static__900s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3102__tailored_controlling_scheduler_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3102__tailored_controlling_scheduler_static__900s,True,same_run_verifier_gated
run_timestamps_valid,official__tight_T_seed3102__tailored_controlling_scheduler_static__900s,True,start=2026-07-14T07:52:06+08:00;end=2026-07-14T08:06:48+08:00
resource_stop_not_used,official__tight_T_seed3102__tailored_controlling_scheduler_static__900s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__V12_M1__plain_cplex__1800s,True,unique
one_thread_cplex,official__V12_M1__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__V12_M1__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__V12_M1__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__V12_M1__plain_cplex__1800s,True,start=2026-07-14T15:52:21+08:00;end=2026-07-14T15:55:26+08:00
resource_stop_not_used,official__V12_M1__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__V12_M1__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__V12_M1__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__V12_M1__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__V12_M1__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__V12_M1__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T15:55:26+08:00;end=2026-07-14T16:04:30+08:00
resource_stop_not_used,official__V12_M1__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__V12_M1__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__V12_M1__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__V12_M1__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__V12_M1__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__V12_M1__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T16:04:30+08:00;end=2026-07-14T16:06:10+08:00
resource_stop_not_used,official__V12_M1__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__V12_M2__plain_cplex__1800s,True,unique
one_thread_cplex,official__V12_M2__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__V12_M2__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__V12_M2__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__V12_M2__plain_cplex__1800s,True,start=2026-07-14T16:06:10+08:00;end=2026-07-14T16:35:41+08:00
resource_stop_not_used,official__V12_M2__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__V12_M2__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__V12_M2__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__V12_M2__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__V12_M2__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__V12_M2__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T16:35:41+08:00;end=2026-07-14T16:40:31+08:00
resource_stop_not_used,official__V12_M2__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__V12_M2__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__V12_M2__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__V12_M2__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__V12_M2__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__V12_M2__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T16:40:31+08:00;end=2026-07-14T16:48:28+08:00
resource_stop_not_used,official__V12_M2__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__tight_T_seed3101__plain_cplex__1800s,True,unique
one_thread_cplex,official__tight_T_seed3101__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3101__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3101__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__tight_T_seed3101__plain_cplex__1800s,True,start=2026-07-14T16:48:28+08:00;end=2026-07-14T17:17:58+08:00
resource_stop_not_used,official__tight_T_seed3101__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3101__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__tight_T_seed3101__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3101__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3101__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__tight_T_seed3101__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T17:17:59+08:00;end=2026-07-14T17:19:15+08:00
resource_stop_not_used,official__tight_T_seed3101__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__tight_T_seed3101__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__tight_T_seed3101__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3101__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3101__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__tight_T_seed3101__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T17:19:15+08:00;end=2026-07-14T17:48:46+08:00
resource_stop_not_used,official__tight_T_seed3101__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__high_imbalance_seed3202__plain_cplex__1800s,True,unique
one_thread_cplex,official__high_imbalance_seed3202__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3202__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3202__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__high_imbalance_seed3202__plain_cplex__1800s,True,start=2026-07-14T17:48:46+08:00;end=2026-07-14T18:18:16+08:00
resource_stop_not_used,official__high_imbalance_seed3202__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__high_imbalance_seed3202__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__high_imbalance_seed3202__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3202__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3202__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__high_imbalance_seed3202__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T18:18:17+08:00;end=2026-07-14T18:23:11+08:00
resource_stop_not_used,official__high_imbalance_seed3202__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=True
unique_run_id,official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T18:23:11+08:00;end=2026-07-14T18:52:41+08:00
resource_stop_not_used,official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__moderate_seed3301__plain_cplex__1800s,True,unique
one_thread_cplex,official__moderate_seed3301__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__moderate_seed3301__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__moderate_seed3301__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__moderate_seed3301__plain_cplex__1800s,True,start=2026-07-14T18:52:42+08:00;end=2026-07-14T19:22:31+08:00
resource_stop_not_used,official__moderate_seed3301__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__moderate_seed3301__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__moderate_seed3301__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__moderate_seed3301__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__moderate_seed3301__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__moderate_seed3301__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T19:22:31+08:00;end=2026-07-14T19:48:13+08:00
resource_stop_not_used,official__moderate_seed3301__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T19:48:13+08:00;end=2026-07-14T20:17:44+08:00
resource_stop_not_used,official__moderate_seed3301__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__moderate_seed3302__plain_cplex__1800s,True,unique
one_thread_cplex,official__moderate_seed3302__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__moderate_seed3302__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__moderate_seed3302__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__moderate_seed3302__plain_cplex__1800s,True,start=2026-07-14T20:17:44+08:00;end=2026-07-14T20:47:33+08:00
resource_stop_not_used,official__moderate_seed3302__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__moderate_seed3302__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__moderate_seed3302__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__moderate_seed3302__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__moderate_seed3302__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__moderate_seed3302__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T20:47:33+08:00;end=2026-07-14T21:17:03+08:00
resource_stop_not_used,official__moderate_seed3302__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__moderate_seed3302__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__moderate_seed3302__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__moderate_seed3302__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__moderate_seed3302__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__moderate_seed3302__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T21:17:04+08:00;end=2026-07-14T21:46:34+08:00
resource_stop_not_used,official__moderate_seed3302__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__high_imbalance_seed3201__plain_cplex__1800s,True,unique
one_thread_cplex,official__high_imbalance_seed3201__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3201__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3201__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__high_imbalance_seed3201__plain_cplex__1800s,True,start=2026-07-14T21:46:34+08:00;end=2026-07-14T22:16:04+08:00
resource_stop_not_used,official__high_imbalance_seed3201__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T22:16:05+08:00;end=2026-07-14T22:41:26+08:00
resource_stop_not_used,official__high_imbalance_seed3201__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__1800s,True,start=2026-07-14T22:41:26+08:00;end=2026-07-14T23:10:57+08:00
resource_stop_not_used,official__high_imbalance_seed3201__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3102__plain_cplex__1800s,True,unique
one_thread_cplex,official__tight_T_seed3102__plain_cplex__1800s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3102__plain_cplex__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3102__plain_cplex__1800s,True,benchmark_same_process
run_timestamps_valid,official__tight_T_seed3102__plain_cplex__1800s,True,start=2026-07-14T23:10:57+08:00;end=2026-07-14T23:40:28+08:00
resource_stop_not_used,official__tight_T_seed3102__plain_cplex__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3102__tailored_legacy_scheduler_static__1800s,True,unique
one_thread_cplex,official__tight_T_seed3102__tailored_legacy_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3102__tailored_legacy_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3102__tailored_legacy_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__tight_T_seed3102__tailored_legacy_scheduler_static__1800s,True,start=2026-07-14T23:40:28+08:00;end=2026-07-15T00:08:53+08:00
resource_stop_not_used,official__tight_T_seed3102__tailored_legacy_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,official__tight_T_seed3102__tailored_controlling_scheduler_static__1800s,True,unique
one_thread_cplex,official__tight_T_seed3102__tailored_controlling_scheduler_static__1800s,True,cplex_threads=1
single_solver_process,official__tight_T_seed3102__tailored_controlling_scheduler_static__1800s,True,max_concurrent=0;background=False
incumbent_source_policy_present,official__tight_T_seed3102__tailored_controlling_scheduler_static__1800s,True,same_run_verifier_gated
run_timestamps_valid,official__tight_T_seed3102__tailored_controlling_scheduler_static__1800s,True,start=2026-07-15T00:08:53+08:00;end=2026-07-15T00:38:23+08:00
resource_stop_not_used,official__tight_T_seed3102__tailored_controlling_scheduler_static__1800s,True,resource_stopped=False;bound_used=True;certified=False
unique_run_id,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__300s,True,unique
one_thread_cplex,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__300s,True,cplex_threads=1
single_solver_process,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__300s,True,max_concurrent=0;background=False
incumbent_source_policy_present,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__300s,True,same_run_verifier_gated
run_timestamps_valid,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__300s,True,start=2026-07-15T00:39:41+08:00;end=2026-07-15T00:44:34+08:00
resource_stop_not_used,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__300s,True,resource_stopped=False;bound_used=False;certified=False
unique_run_id,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__300s,True,unique
one_thread_cplex,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__300s,True,cplex_threads=1
single_solver_process,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__300s,True,max_concurrent=0;background=False
incumbent_source_policy_present,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__300s,True,same_run_verifier_gated
run_timestamps_valid,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__300s,True,start=2026-07-15T00:46:00+08:00;end=2026-07-15T00:50:55+08:00
resource_stop_not_used,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__300s,True,resource_stopped=False;bound_used=False;certified=False
unique_run_id,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__300s,True,unique
one_thread_cplex,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__300s,True,cplex_threads=1
single_solver_process,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__300s,True,max_concurrent=0;background=False
incumbent_source_policy_present,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__300s,True,same_run_verifier_gated
run_timestamps_valid,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__300s,True,start=2026-07-15T00:50:55+08:00;end=2026-07-15T00:55:50+08:00
resource_stop_not_used,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__300s,True,resource_stopped=False;bound_used=False;certified=False
unique_run_id,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__900s,True,unique
one_thread_cplex,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__900s,True,cplex_threads=1
single_solver_process,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__900s,True,same_run_verifier_gated
run_timestamps_valid,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__900s,True,start=2026-07-15T00:55:50+08:00;end=2026-07-15T01:10:32+08:00
resource_stop_not_used,diagnostic__moderate_seed3301__tailored_controlling_checkpoint_merge_disabled_static__900s,True,resource_stopped=False;bound_used=False;certified=False
unique_run_id,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__900s,True,unique
one_thread_cplex,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__900s,True,cplex_threads=1
single_solver_process,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__900s,True,same_run_verifier_gated
run_timestamps_valid,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__900s,True,start=2026-07-15T01:10:32+08:00;end=2026-07-15T01:25:15+08:00
resource_stop_not_used,diagnostic__high_imbalance_seed3201__tailored_controlling_checkpoint_merge_disabled_static__900s,True,resource_stopped=False;bound_used=False;certified=False
unique_run_id,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__900s,True,unique
one_thread_cplex,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__900s,True,cplex_threads=1
single_solver_process,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__900s,True,max_concurrent=0;background=False
incumbent_source_policy_present,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__900s,True,same_run_verifier_gated
run_timestamps_valid,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__900s,True,start=2026-07-15T01:25:15+08:00;end=2026-07-15T01:39:57+08:00
resource_stop_not_used,diagnostic__tight_T_seed3102__tailored_controlling_checkpoint_merge_disabled_static__900s,True,resource_stopped=False;bound_used=False;certified=False
no_run_overlap,official__V12_M2__plain_cplex__300s,True,previous=official__V12_M1__plain_cplex__300s;previous_end=2026-07-13T22:16:00+08:00;start=2026-07-13T22:21:18+08:00
no_run_overlap,official__tight_T_seed3101__plain_cplex__300s,True,previous=official__V12_M2__plain_cplex__300s;previous_end=2026-07-13T22:26:18+08:00;start=2026-07-13T22:34:35+08:00
no_run_overlap,official__high_imbalance_seed3202__plain_cplex__300s,True,previous=official__tight_T_seed3101__plain_cplex__300s;previous_end=2026-07-13T22:39:35+08:00;start=2026-07-13T22:45:47+08:00
no_run_overlap,official__moderate_seed3301__plain_cplex__300s,True,previous=official__high_imbalance_seed3202__plain_cplex__300s;previous_end=2026-07-13T22:50:47+08:00;start=2026-07-13T23:00:37+08:00
no_run_overlap,official__moderate_seed3302__plain_cplex__300s,True,previous=official__moderate_seed3301__plain_cplex__300s;previous_end=2026-07-13T23:05:37+08:00;start=2026-07-13T23:15:27+08:00
no_run_overlap,official__high_imbalance_seed3201__plain_cplex__300s,True,previous=official__moderate_seed3302__plain_cplex__300s;previous_end=2026-07-13T23:20:27+08:00;start=2026-07-13T23:30:16+08:00
no_run_overlap,official__tight_T_seed3102__plain_cplex__300s,True,previous=official__high_imbalance_seed3201__plain_cplex__300s;previous_end=2026-07-13T23:35:17+08:00;start=2026-07-13T23:45:06+08:00
no_run_overlap,official__V12_M1__plain_cplex__900s,True,previous=official__tight_T_seed3102__plain_cplex__300s;previous_end=2026-07-13T23:50:07+08:00;start=2026-07-14T00:04:19+08:00
no_run_overlap,official__V12_M2__plain_cplex__900s,True,previous=official__V12_M1__plain_cplex__900s;previous_end=2026-07-14T00:07:22+08:00;start=2026-07-14T00:20:00+08:00
no_run_overlap,official__tight_T_seed3101__plain_cplex__900s,True,previous=official__V12_M2__plain_cplex__900s;previous_end=2026-07-14T00:35:00+08:00;start=2026-07-14T00:47:47+08:00
no_run_overlap,official__high_imbalance_seed3202__plain_cplex__900s,True,previous=official__tight_T_seed3101__plain_cplex__900s;previous_end=2026-07-14T01:02:48+08:00;start=2026-07-14T01:18:47+08:00
no_run_overlap,official__moderate_seed3301__plain_cplex__900s,True,previous=official__high_imbalance_seed3202__plain_cplex__900s;previous_end=2026-07-14T01:33:48+08:00;start=2026-07-14T01:53:22+08:00
no_run_overlap,official__moderate_seed3302__plain_cplex__900s,True,previous=official__moderate_seed3301__plain_cplex__900s;previous_end=2026-07-14T02:08:25+08:00;start=2026-07-14T02:40:08+08:00
no_run_overlap,official__V12_M1__tailored_legacy_scheduler_static__300s,True,previous=official__moderate_seed3302__plain_cplex__900s;previous_end=2026-07-14T02:55:09+08:00;start=2026-07-14T03:31:37+08:00
no_run_overlap,official__V12_M1__tailored_controlling_scheduler_static__300s,True,previous=official__V12_M1__tailored_legacy_scheduler_static__300s;previous_end=2026-07-14T03:34:31+08:00;start=2026-07-14T03:34:32+08:00
no_run_overlap,official__V12_M2__tailored_legacy_scheduler_static__300s,True,previous=official__V12_M1__tailored_controlling_scheduler_static__300s;previous_end=2026-07-14T03:36:12+08:00;start=2026-07-14T03:36:12+08:00
no_run_overlap,official__V12_M2__tailored_controlling_scheduler_static__300s,True,previous=official__V12_M2__tailored_legacy_scheduler_static__300s;previous_end=2026-07-14T03:40:06+08:00;start=2026-07-14T03:40:06+08:00
no_run_overlap,official__tight_T_seed3101__tailored_legacy_scheduler_static__300s,True,previous=official__V12_M2__tailored_controlling_scheduler_static__300s;previous_end=2026-07-14T03:45:01+08:00;start=2026-07-14T03:45:01+08:00
no_run_overlap,official__tight_T_seed3101__tailored_controlling_scheduler_static__300s,True,previous=official__tight_T_seed3101__tailored_legacy_scheduler_static__300s;previous_end=2026-07-14T03:46:17+08:00;start=2026-07-14T03:46:18+08:00
