phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L2,next_leaf,7.40701,7.55572,7.55572,9.82066,target_reached_requeue,"INTERRUPTED",7.78506,1,0,1,15.229,35.5978,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L3,next_leaf,7.55572,7.78506,7.78506,9.82066,target_reached_requeue,"INTERRUPTED",8.1917,1,0,1,11.919,28.5499,1,"c6_next_strict_frontier_bound_reached_requeue"
