instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_moderate_M2_Q20_seed1118884127.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.23147,0.183039,0.322874,2,9,26,19,7,"3541.69|2742.73",true,7.9e-05,true,
round33_v10_moderate_M2_Q20_seed1118884127.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.0704936,0.0616986,0.0586331,2,7,33,26,7,"3272.58|3521.82",true,0.0001517,true,
round33_v10_moderate_M2_Q20_seed1118884127.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.0601387,0.0511777,0.0597402,2,9,36,26,10,"3500.51|3247.61",true,0.0002168,true,
