instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
regen_candidate_V12_M1_average.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.412159,0.289091,0.820454,1,6,20,14,6,"3549.15",true,0.0001193,true,
regen_candidate_V12_M1_average.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.457872,0.315327,0.950302,1,1,26,0,26,"3573.22",true,0.0001586,false,
regen_candidate_V12_M1_average.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.39308,0.251052,0.946855,1,3,24,15,9,"3519.87",true,0.0002291,true,
