source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,audit_passed,failure_count,failures,warnings
results\hga_tgbc_native_round\raw\v12_m1_native_hga_tgbc_60s.json,regen_candidate_V12_M1_average.txt,primal-heuristic,heuristic_incumbent_verified,diagnostic,False,False,False,True,1.0,0,0,0,True,0,,
results\hga_tgbc_native_round\raw\v12_m2_native_hga_tgbc_60s.json,regen_candidate_V12_M2_average.txt,primal-heuristic,heuristic_incumbent_verified,diagnostic,False,False,False,True,1.0,0,0,0,True,0,,
results\hga_tgbc_native_round\raw\v12_m2_paper_core_native_hga_600s.json,regen_candidate_V12_M2_average.txt,gcap-frontier,optimal,original_bpc,True,True,True,True,0.0,0,0,0,True,0,,
results\hga_tgbc_native_round\raw\v4_native_hga_tgbc.json,gcap_smoke_V4_M1.txt,primal-heuristic,heuristic_incumbent_verified,diagnostic,False,False,False,True,1.0,0,0,0,True,0,,
