parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L0,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0,0,0,"proof",0.064827323356963409
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.016206830839240852,0,0,"proof",0.064827323356963409
L2,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.032413661678481705,0,0,"proof",0.05842218740424529
L3,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.048620492517722561,0,0,"proof",0.05842218740424529
