leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.15543838476480157,1,1,0,1,0.27493296071966489,"OPTIMAL",0.33017818407493582,0.24665999999999999
L1,"",0,0.15543838476480157,0.31087676952960314,1,1,0,1,0.3949406983456793,"OPTIMAL",0.33444363133365507,0.47720190000000001
L2,"",0,0.31087676952960314,0.46631515429440473,1,1,0,1,0.55037908311048089,"OPTIMAL",0.3450222357946276,1.1032575
L0.0,"L0",1,0,0.077719192382400784,1,1,0,1,0.3606042990390067,"OPTIMAL",0.45623413023981718,1.3805396999999999
L0.1,"L0",1,0.077719192382400784,0.15543838476480157,1,1,0,1,0.32547471622727264,"OPTIMAL",0.29307063402299893,1.6157242000000001
L0.1.0,"L0.1",2,0.077719192382400784,0.11657878857360118,1,1,0,1,0.32751051040059753,"OPTIMAL",0.37028995501598699,3.5990337000000001
L0.1.1,"L0.1",2,0.11657878857360118,0.15543838476480157,1,1,0,1,0.35611957939656785,"OPTIMAL",0.31327468161494959,3.8204332000000001
L1.0,"L1",1,0.15543838476480157,0.23315757714720237,1,1,0,1,0.39494069834567935,"OPTIMAL",0.25366550474934058,80.870568700000007
L1.1,"L1",1,0.23315757714720237,0.31087676952960314,1,1,0,1,0.47265989072808018,"OPTIMAL",0.32179106359955645,81.089421000000002
L3,"",0,0.46631515429440473,0.62175353905920627,1,0,1,0,0,"INFEASIBLE",0.34784258532991957,109.8360521
