run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
mip_gate__moderate_seed3302__mip_start_only__30s,0,-1,0,0,1,0,0.19563620654899999,0.097818103274506185,0.10590552744180246,1,0,0.097818103274506185,0.10590552744180246,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2,0.097818103274506185,0.19563620654899999,0.10590552744180246,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,1.9594731000000001,0,1,3363,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,1,0,1,1,2,0,0.097818103274506185,0.048909051637253093,0.10828891683677899,3,0,0.048909051637253093,0.10828891683677899,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4,0.048909051637253093,0.097818103274506185,0.10828891683677899,0.048909051637253093,0,0.048909051637253093,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.0634165000000002,1,2,3363,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,2,0,1,1,2,0.097818103274506185,0.19563620654899999,0.14672715491175928,0.16808414479428316,5,0.097818103274506185,0.14672715491175928,0.16808414479428316,0.097818103274506185,0,0.097818103274506185,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,0.14672715491175928,0.19563620654899999,0.16808414479428316,0.14672715491175928,0,0.14672715491175928,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.3828084,2,3,3668,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,3,1,2,2,3,0,0.048909051637253093,0.024454525818626546,0.11757522284070168,7,0,0.024454525818626546,0.11757522284070168,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,0.024454525818626546,0.048909051637253093,0.11757522284070168,0.024454525818626546,0,0.024454525818626546,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.6994837,3,4,5953,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,4,1,2,2,3,0.048909051637253093,0.097818103274506185,0.073363577455879639,0.13741207128527352,9,0.048909051637253093,0.073363577455879639,0.13741207128527352,0.048909051637253093,0,0.048909051637253093,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0.073363577455879639,0.097818103274506185,0.13741207128527352,0.073363577455879639,0,0.073363577455879639,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,2.8941775999999999,4,5,7512,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,7,3,3,3,4,0,0.024454525818626546,0.012227262909313273,0.12894395338748654,11,0,0.012227262909313273,0.12894395338748654,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,0.012227262909313273,0.024454525818626546,0.12894395338748654,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.5161175,5,6,8751,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,8,3,3,3,4,0.024454525818626546,0.048909051637253093,0.036681788727939819,0.12949596049803952,13,0.024454525818626546,0.036681788727939819,0.12949596049803952,0.024454525818626546,0,0.024454525818626546,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,0.036681788727939819,0.048909051637253093,0.12949596049803952,0.036681788727939819,0,0.036681788727939819,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,3.8116376000000001,6,7,11775,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,11,7,4,4,5,0,0.012227262909313273,0.0061136314546566366,0.14751338136743142,15,0,0.0061136314546566366,0.14751338136743142,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0.0061136314546566366,0.012227262909313273,0.14751338136743142,0.0061136314546566366,0,0.0061136314546566366,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.0098143999999998,7,8,13189,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,12,7,4,4,5,0.012227262909313273,0.024454525818626546,0.01834089436396991,0.13446216102087991,17,0.012227262909313273,0.01834089436396991,0.13446216102087991,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,0.01834089436396991,0.024454525818626546,0.13446216102087991,0.01834089436396991,0,0.01834089436396991,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.1952144000000002,8,9,13351,passed,
mip_gate__moderate_seed3302__mip_start_only__30s,17,12,5,5,6,0.012227262909313273,0.01834089436396991,0.015284078636641591,0.14166497674305378,19,0.012227262909313273,0.015284078636641591,0.14166497674305378,0.012227262909313273,0,0.012227262909313273,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,0.015284078636641591,0.01834089436396991,0.14166497674305378,0.015284078636641591,0,0.015284078636641591,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,parent-copy,false,4.2845323000000004,9,10,13468,passed,
