decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.080000000000000002,"L0","",0,0,0.50642278922416295,0.09396868561947494,0.093969070132161575,0.32623925354226574,0.50642278922416295,0.41245410360468804,9.3225569408769783e-07,0.5631428221778777,9.3225569408769783e-07,0.5631428221778777,9.3225569408769783e-07,0.28157187721678589,2.6249698583031077e-07,0.28411928346951693,2.4245122561929104e-07,"native-target",0.093969070132161575,"adaptive_mass_score_below_tau_native_target","parent_coverage_retained"
2,1,0.080000000000000002,"L0","",0,0,0.50642278922416295,0.1204380476675701,0.093969070132161575,0.32623925354226574,0.50642278922416295,0.38598474155659285,-0.068575191414730216,0.53318482239671949,0,0.53318482239671949,0,0.26659241119835975,0,0.30008356066998287,2.590776058641805e-07,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
