decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
1,1,0.079149999999999998,"L0","",0,0,0.64711643345550207,0.051828010205628182,0.051828010205628217,0.36579459779792906,0.64711643345550207,0.59528842324987385,5.8281781006470289e-17,0.52741927329655558,5.8281781006470289e-17,0.52741927329655558,5.8281781006470289e-17,0.26370963664827785,1.5369467292430781e-17,0.30014071918640628,1.6798580372829355e-07,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
