phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L0,next_leaf,0.329258,0.387125,0.387125,0.604489,exact_closure,"INFEASIBLE",1e+100,0,1,0,0.722,1.68727,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L1,next_leaf,0.387125,0.453366,0.453366,0.604489,target_reached_requeue,"INTERRUPTED",0.462652,1,0,1,2.085,4.07421,1,"c6_next_strict_frontier_bound_reached_requeue"
