interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
13,root,0,0.234412882731,0.245575400956,interval_closed,true,false,0,504,1.7319983,interval_exact_cutoff_mip_infeasible,integer infeasible
15,root,0,0.217669105393,0.223250364505,interval_closed,true,false,0,504,31.3513949,interval_exact_cutoff_mip_infeasible,integer infeasible
18,root,0,0.223250364505,0.228831623618,interval_closed,true,false,0,504,4.3776721,interval_exact_cutoff_mip_infeasible,integer infeasible
21,root,0,0.214878475836,0.217669105393,interval_closed,true,false,0,504,5.4228398,interval_exact_objective_bound_optimal_no_improver,"integer optimal, tolerance"
