interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path
1,0.150176109171,0.300352218343,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.531357563443,0,252.2345576,0,root,252,total,original_compact_objective_bound,true,original_fixed_interval,true,0.0693468632417,0.531357563443,false,190,34,2,4080,1,0,11,1,440,2,10,40,1,2,570,3420,60,0,1,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__900s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__900s_auto_oracle\interval_1.lp,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__900s_auto_oracle\interval_1.cplex.log
11,0.140790102348,0.150176109171,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.54464086208,0,179.3251994,0,root,179.0751929,total,original_compact_objective_bound,true,original_fixed_interval,true,0.0560635646053,0.54464086208,false,190,34,2,4080,1,0,11,1,440,2,10,40,1,2,570,3420,60,0,1,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__900s_auto_oracle\interval_11.json,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__900s_auto_oracle\interval_11.lp,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__900s_auto_oracle\interval_11.cplex.log
