interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason,oracle_bound_merged,oracle_bound_value,oracle_bound_status,oracle_bound_source_json,oracle_bound_solver_status,oracle_bound_model_type,oracle_bound_valid,lower_bound_before_oracle,lower_bound_after_oracle,lower_bound_improvement_by_oracle,leaf_closed_by_oracle_bound
0,0,0.2375,1.74931345205,1.74931345205,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,1.74931345205,1.74931345205,0,0,0,0,0,0,0,19.1488884,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,,,,,,,,,,,,
1,0.2375,0.475,1.749313,1.74931345205,bound_fathomed,not_processed_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,1.749313,1.749313,0,0,0,0,0,0,0,0,interval_exact_oracle_bound,gamma_floor|cheap_projection_bound|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.749313,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,integer infeasible,original_compact_objective_bound,true,0.826715,1.749313,0.922599,true
2,0.475,0.7125,1.697023,1.74931345205,unprocessed_relevant,not_processed_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,interval_exact_cutoff_mip_timeout,false,true,false,true,true,0,0,false,1.697023,1.749313,0,0,0,0,0,0,0,0,interval_exact_oracle_bound,gamma_floor|cheap_projection_bound|interval_exact_oracle_bound|interval_exact_oracle_bound|interval_exact_oracle_bound|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.697023,interval_unresolved_timeout,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,"time limit exceeded, no integer solution",original_compact_objective_bound,true,1.682832,1.697023,0.014191,false
3,0.7125,0.95,1.749313,1.74931345205,bound_fathomed,not_processed_before_time_limit_or_reserve,unresolved,false,false,true,interval_oracle,interval_exact_oracle_bound_or_infeasible_partition,false,true,true,false,true,0,0,false,1.749313,1.749313,0,0,0,0,0,0,0,0,interval_exact_oracle_bound,gamma_floor|cheap_projection_bound|interval_exact_oracle_bound|interval_exact_oracle_bound,fixed,,,,0,0,0,,true,1.749313,interval_closed,E:\codes\ExactEBRP\results\gf_tailored_bc_controlling_leaf_scheduler_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,integer infeasible,original_compact_objective_bound,true,1.301715,1.749313,0.447599,true
