run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
mip_gate__V12_M1__mip_start_only__30s,0.97104840000000003,0,1,909,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
mip_gate__V12_M1__mip_start_only__30s,16.957911200000002,1963,805,95486,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
