call,leaf,round,gamma_L,gamma_U,cutoff,bound,work,seconds,selected,status
0,"L0",0,0,0.97999999999999998,1.9325586689145928,0,25.150341551151705,15,4,launch
0,"L0",0,0,0.97999999999999998,1.9325586689145928,0,4.4302613484745628,1.4655628999999999,4,2
1,"L0.0",0,0,0.48999999999999999,1.9325586689145928,0,14.005910029875977,15,4,launch
1,"L0.0",0,0,0.48999999999999999,1.9325586689145928,0,5.7471158815448753,1.5138368,4,2
2,"L0.1",0,0.48999999999999999,0.97999999999999998,1.9325586689145928,0.48999999999999999,2.445739603147004,15,4,launch
2,"L0.1",0,0.48999999999999999,0.97999999999999998,1.9325586689145928,0.48999999999999999,2.4460921432848926,0.86531930000000001,4,16
