leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,c6_native_phase_count,c6_frontier_milestone_reached,c6_children_ready,closure_source,lower_bound_sources
L0,"",0,-1,0,0.060814513610100596,0,1e+100,empty,1,1,0,0.054153520951343619,1,1,1,0,"native_terminal_mip_infeasible","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_next_leaf_target_native_bound;native_terminal_mip_bound"
L1,"",0,-1,0.060814513610100596,0.12162902722020119,0.060814513610100596,0.13609955598728404,open,1,1,0,0.098414675188200448,1,1,1,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_next_leaf_target_native_bound;native_terminal_mip_bound"
L2,"",0,-1,0.12162902722020119,0.18244354083030179,0.12162902722020119,0.15497246973732998,open,1,1,0,0.15497246973732998,0,0,0,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L3,"",0,-1,0.18244354083030179,0.24325805444040238,0.18244354083030179,0.18244354083030179,open,0,0,0,0,0,0,0,0,"","objective_nonnegative_penalty_G_floor"
