run_id,instance,decision_sequence,interval_id,profile_version,profile_valid,failure_reason,eligible_variable_count,excluded_gini_variable_count,invalid_variable_count,phi_L,phi_R,left_min,left_mean,left_max,right_min,right_mean,right_max,fixed_left_count,fixed_right_count,parent_model_sha256,left_model_sha256,right_model_sha256
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",1,"L0","round48-canonical-interval-sensitive-v1",1,"none",311,1,0,0.10932475884244373,0.017903497528738016,0,0.10932475884244373,0.5,0,0.017903497528738016,0.59999999999999998,0,0,30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,60cbc736afdf0fd2b55e25801b920c62339b514b9b0e4e0939387d020c6f6f6a,6761c60cd46972c67a5047dfd419a69e5c6fa25198bdb24cdccd0e8b031ab08f
"stage3_300s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AMF","round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt",2,"L0","round48-canonical-interval-sensitive-v1",1,"none",311,1,0,0.10932475884244373,0.017903497528738016,0,0.10932475884244373,0.5,0,0.017903497528738016,0.59999999999999998,0,0,30f435a99413755eb3351e459649149edbaef7bb592134b42404d487894ef946,60cbc736afdf0fd2b55e25801b920c62339b514b9b0e4e0939387d020c6f6f6a,6761c60cd46972c67a5047dfd419a69e5c6fa25198bdb24cdccd0e8b031ab08f
