phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L1.1.0,next_leaf,0.853308,0.90029,0.90029,0.928196,exact_closure,"INFEASIBLE",1e+100,0,1,0,0.013,0.014535,1,"c6_next_strict_frontier_bound_reached_requeue"
