source,instance_name,method,status,method_scope,solves_original_objective,is_bpc,certified_original_problem,verifier_passed,gap,unresolved_intervals,invalid_bound_intervals,open_nodes,sealed_run,no_archive_scanning,no_external_known_ub,no_focus_only_certificate,sealed_run_forbidden_source_used,finalization_source,audit_passed,failure_count,failures,warnings
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\tight_T_seed3102_tailored_3600s.json,tight_T_seed3102.txt,gcap-frontier,wrapper_timeout_noncertified,,False,True,False,False,0.25058634216969283,0,0,0,False,True,True,False,False,wrapper_best_checkpoint,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_plain_1200s.json,regen_candidate_V12_M1_average.txt,cplex,optimal,plain_cplex,True,False,False,True,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_plain_300s.json,regen_candidate_V12_M1_average.txt,cplex,optimal,plain_cplex,True,False,False,True,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_plain_60s.json,regen_candidate_V12_M1_average.txt,cplex,not_certified,plain_cplex,True,False,False,True,0.0440025602065,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_1200s.json,regen_candidate_V12_M1_average.txt,gcap-frontier,optimal,original_compact,True,False,True,True,0.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_1200s_auto_oracle\interval_13.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_1200s_auto_oracle\interval_15.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_1200s_auto_oracle\interval_18.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_1200s_auto_oracle\interval_21.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_300s.json,regen_candidate_V12_M1_average.txt,gcap-frontier,gcap_frontier_not_closed,original_compact,True,False,False,True,0.0662809565028,1,0,3,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_300s_auto_oracle\interval_8.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_300s_auto_oracle\interval_9.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_closed,diagnostic,False,False,False,False,0.0,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_60s.json,regen_candidate_V12_M1_average.txt,gcap-frontier,gcap_frontier_not_closed,original_compact,True,False,False,True,0.237574508371,2,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M1_tailored_60s_auto_oracle\interval_2.json,regen_candidate_V12_M1_average.txt,interval-cutoff-oracle,interval_unresolved_timeout,diagnostic,False,False,False,False,0.0601848644412,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M2_plain_1200s.json,regen_candidate_V12_M2_average.txt,cplex,not_certified,plain_cplex,True,False,False,True,0.0935824553984,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M2_plain_300s.json,regen_candidate_V12_M2_average.txt,cplex,not_certified,plain_cplex,True,False,False,True,0.139584016394,0,0,0,False,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M2_tailored_1200s.json,regen_candidate_V12_M2_average.txt,gcap-frontier,optimal,original_compact,True,False,True,True,0.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M2_tailored_300s.json,regen_candidate_V12_M2_average.txt,gcap-frontier,wrapper_error_noncertified,,False,True,False,False,1.0,0,0,0,False,True,True,False,False,stale_checkpoint_rejected,True,0,,
E:\codes\ExactEBRP\results\gf_tailored_bc_route_profile_full_frontier_round\raw\V12_M2_tailored_3600s.json,regen_candidate_V12_M2_average.txt,gcap-frontier,optimal,original_compact,True,False,True,True,0.0,0,0,0,True,True,True,True,False,solver_final_json,True,0,,
