result_package,fresh_run,source_round,git_commit,command_hash,instance,instance_path,instance_class,row_kind,budget_seconds,status,certified_original_problem,LB,UB,gap,runtime_seconds,actual_stop_reason,closed_leaf_count,open_leaf_count,certificate_source,paper_core_valid,diagnostic_rows_used,plain_cplex_used_as_certificate,bpc_used,archive_or_known_ub_used,external_incumbent_used,route_mask_used,manual_ub_import_used,same_run_incumbent_used,same_run_incumbent_verified,route_cutset_callback_enabled,route_cutset_candidate_source,route_cutset_candidates,route_cutset_cuts_added,route_cutset_violations,route_cutset_max_violation,route_cutset_avg_violation,route_cutset_cuts_size_2,route_cutset_cuts_size_3,route_cutset_cuts_size_4,route_cutset_cuts_size_5,compact_bc_nodes,time_per_node,thread_count,thread_fairness_class,peak_memory_mb,json_path,progress_path,frontier_progress_path,monitor_path,log_path,stdout_log_path,model_path,benchmark_role
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,6d2233b6bc265d56,tight_T_seed3102,reference/hard_stress/V20_M3/tight_T_seed3102.txt,hard,tailored,3600,wrapper_timeout_noncertified,False,0.450176109171,0.600704436685,0.25058634216969283,3784.7644267082214,wrapper_wall_limit,0,0,No certificate: solver did not write a final JSON; wrapper preserved only a valid package-local parent checkpoint when available.,True,False,False,False,False,False,False,False,False,False,True,callback,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/tight_T_seed3102_tailored_3600s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/tight_T_seed3102_tailored_3600s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/tight_T_seed3102_tailored_3600s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/tight_T_seed3102_tailored_3600s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/tight_T_seed3102_tailored_3600s.stdout.log.txt,,paper_core
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,605b8aa769ddf4e9a475eb8b4141db2390c66f5f,67971d4d4e69e3e2,V12_M1,reference/regen_candidate_V12_M1_average.txt,easy,plain,1200,optimal,True,0.357200583208,0.357200583208,0,189.7582906,certified,0,0,,False,False,False,False,False,False,True,False,False,False,False,not_applicable,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_plain_1200s.json,,,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_plain_1200s.monitor.csv,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_plain_1200s.solver.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_plain_1200s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M1_plain_1200s.lp,official_plain_cplex_benchmark
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,605b8aa769ddf4e9a475eb8b4141db2390c66f5f,30af5298762d522f,V12_M1,reference/regen_candidate_V12_M1_average.txt,easy,plain,300,optimal,True,0.357200583208,0.357200583208,0,190.8578497,certified,0,0,,False,False,False,False,False,False,True,False,False,False,False,not_applicable,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_plain_300s.json,,,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_plain_300s.monitor.csv,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_plain_300s.solver.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_plain_300s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M1_plain_300s.lp,official_plain_cplex_benchmark
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,605b8aa769ddf4e9a475eb8b4141db2390c66f5f,dd95e082d76c1460,V12_M1,reference/regen_candidate_V12_M1_average.txt,easy,plain,60,not_certified,False,0.34148284304,0.357200583208,0.0440025602065,60.0924451,positive_gap,0,0,,False,False,False,False,False,False,True,False,False,False,False,not_applicable,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_plain_60s.json,,,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_plain_60s.monitor.csv,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_plain_60s.solver.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_plain_60s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M1_plain_60s.lp,official_plain_cplex_benchmark
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,94f2113b26c30aab,V12_M1,reference/regen_candidate_V12_M1_average.txt,easy,tailored,1200,optimal,True,0.357200583208,0.357200583208,0,816.1806134,certified,4,0,frontier_all_intervals_closed_or_fathomed_with_interval_exact_cutoff_oracle,True,False,False,False,False,False,False,False,True,True,True,callback,1839,200,200,1.2864640424,0.434446866276,36,149,15,0,103120,0.007914862426299457,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_1200s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_1200s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_1200s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_1200s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_tailored_1200s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M1_tailored_1200s.lp,paper_core
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,5752fcb6ec3ffeee,V12_M1,reference/regen_candidate_V12_M1_average.txt,easy,tailored,300,gcap_frontier_not_closed,False,0.33352498689,0.357200583208,0.0662809565028,209.5602478,automatic_interval_oracle_left_open_leaves,2,1,not_certified,True,False,False,False,False,False,False,False,True,True,True,callback,908,100,100,1.31333194761,0.41151200856000003,18,75,7,0,27421,0.007642326968381898,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_300s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_300s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_300s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_300s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_tailored_300s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M1_tailored_300s.lp,paper_core
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,1053fde072733f7d,V12_M1,reference/regen_candidate_V12_M1_average.txt,easy,tailored,60,gcap_frontier_not_closed,False,0.272338830263,0.357200583208,0.237574508371,40.9472595,automatic_interval_oracle_left_open_leaves,0,2,not_certified,True,False,False,False,False,False,False,False,True,True,True,callback,467,50,50,0.747088335229,0.248711139664,10,35,5,0,8356,0.004900342209191001,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M1_tailored_60s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_60s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_60s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M1_tailored_60s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M1_tailored_60s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M1_tailored_60s.lp,paper_core
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,605b8aa769ddf4e9a475eb8b4141db2390c66f5f,5ca0ef6869a90863,V12_M2,reference/regen_candidate_V12_M2_average.txt,easy,plain,1200,not_certified,False,0.6512646956,0.718504070755,0.0935824553984,1200.1949748,positive_gap,0,0,,False,False,False,False,False,False,True,False,False,False,False,not_applicable,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_plain_1200s.json,,,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_plain_1200s.monitor.csv,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_plain_1200s.solver.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_plain_1200s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M2_plain_1200s.lp,official_plain_cplex_benchmark
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,605b8aa769ddf4e9a475eb8b4141db2390c66f5f,84b72017ff3d11df,V12_M2,reference/regen_candidate_V12_M2_average.txt,easy,plain,300,not_certified,False,0.62328098093,0.72439493548,0.139584016394,300.1082102,positive_gap,0,0,,False,False,False,False,False,False,True,False,False,False,False,not_applicable,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_plain_300s.json,,,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_plain_300s.monitor.csv,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_plain_300s.solver.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_plain_300s.stdout.log.txt,results/gf_tailored_bc_route_profile_full_frontier_round/model_exports/V12_M2_plain_300s.lp,official_plain_cplex_benchmark
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,217a783cc027cb6d,V12_M2,reference/regen_candidate_V12_M2_average.txt,easy,tailored,1200,optimal,True,0.718504070755,0.718504070755,0,299.2965831,certified,0,0,frontier_all_intervals_closed_or_fathomed,True,False,False,False,False,False,False,False,True,True,True,callback,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_1200s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_1200s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_1200s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_1200s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_tailored_1200s.stdout.log.txt,,paper_core
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,a36b8d05cd59c93d,V12_M2,reference/regen_candidate_V12_M2_average.txt,easy,tailored,300,wrapper_error_noncertified,False,0.0,0.718504070755,1.0,75.30103826522827,native_exit_without_json,0,0,No certificate: an apparent zero-gap parent checkpoint was rejected because no complete final frontier ledger was written.,True,False,False,False,False,False,False,False,False,False,True,callback,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_300s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_300s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_300s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_300s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_tailored_300s.stdout.log.txt,,paper_core
results/gf_tailored_bc_route_profile_full_frontier_round,True,gf_tailored_bc_route_profile_full_frontier_round,b229f949977360b2ca14b213a10131c262a86579,90d0af49bc1f7cb5,V12_M2,reference/regen_candidate_V12_M2_average.txt,easy,tailored,3600,optimal,True,0.718504070755,0.718504070755,0,295.8862561,certified,0,0,frontier_all_intervals_closed_or_fathomed,True,False,False,False,False,False,False,False,True,True,True,callback,0,0,0,0.0,0.0,0,0,0,0,0,not_available,1,one_thread_fair,see_monitor,results/gf_tailored_bc_route_profile_full_frontier_round/raw/V12_M2_tailored_3600s.json,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_3600s.progress.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_3600s.progress.frontier.csv,results/gf_tailored_bc_route_profile_full_frontier_round/progress_traces/V12_M2_tailored_3600s.monitor.csv,,results/gf_tailored_bc_route_profile_full_frontier_round/logs/V12_M2_tailored_3600s.stdout.log.txt,,paper_core
