anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.0058494774412028265,1,0,0.0058494774412028265,0,0.023397909764811306,0.023397909764811306,0,0.023397909764811306,"proof"
1,0.0058494774412028265,0.011698954882405653,1,0.0058494774412028265,0.011698954882405653,0,0.023397909764811306,0.023397909764811306,0,0.023397909764811306,"proof"
2,0.011698954882405653,0.01754843232360848,1,0.011698954882405653,0.01754843232360848,0,0.023397909764811306,0.023397909764811306,0,0.023397909764811306,"proof"
3,0.01754843232360848,0.023397909764811306,1,0.01754843232360848,0.023397909764811306,0,0.023397909764811306,0.023397909764811306,0,0.023397909764811306,"proof"
