bucket_name,variant,budget_seconds,elapsed_seconds,valid_bound_available,best_bound,incumbent_available,incumbent,gap_to_cutoff,node_count,node_delta_since_last_checkpoint,last_bound_improvement_time,number_of_improvements,worker_responsiveness,memory,progress_source,audit_passed,failures
dominant_k4,plain_fixed_interval_mip,300,300.1176299,True,0.045204487708,True,0.0491525526647,0.003948064956699998,3926,,,0,no_progress_trace_final_json_only,1.41638183594,final_json_or_cplex_log_only,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,0.0003732,True,0.0,false,0,0,0,0,0.0003732,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,30.0131112,True,0.0451296434942,true,1e+75,0.00402289917048,2061,2061,30.0131112,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,60.0130804,True,0.0457013423408,true,1e+75,0.00345120032393,3393,1332,60.0130804,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,90.0200174,True,0.0466181364875,true,1e+75,0.00253440617718,5588,2195,90.0200174,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,120.0338686,True,0.0469482145906,true,1e+75,0.00220432807411,7031,1443,120.0338686,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,150.0375915,True,0.0471369170415,true,1e+75,0.00201562562321,8022,991,150.0375915,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,180.0497363,True,0.0472908758217,true,1e+75,0.00186166684295,8803,781,180.0497363,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,210.0597537,True,0.0474584084066,true,1e+75,0.00169413425809,9628,825,210.0597537,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,240.0623455,True,0.0476012555332,true,1e+75,0.00155128713155,10385,757,240.0623455,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,270.0692176,True,0.0476981795218,true,1e+75,0.00145436314295,11056,671,270.0692176,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,300,300.0699628,True,0.0478387892144,true,1e+75,0.00131375345034,11873,817,300.0699628,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,0.000261,True,0.0,false,0,0,0,0,0.000261,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,static_tailored_compact_bc,300,30.0154211,True,0.0460203612139,true,1e+75,0.00313218145078,2363,2363,30.0154211,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,60.0307889,True,0.0469078300249,true,1e+75,0.0022447126398,4352,1989,60.0307889,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,90.0397639,True,0.047248010687,true,1e+75,0.00190453197766,5852,1500,90.0397639,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,120.0490476,True,0.047548118955,true,1e+75,0.00160442370972,7314,1462,120.0490476,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,150.0637256,True,0.0477196461427,true,1e+75,0.00143289652201,8488,1174,150.0637256,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,180.068175,True,0.0479067401949,true,1e+75,0.00124580246977,9810,1322,180.068175,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,210.0802831,True,0.0480872489851,true,1e+75,0.00106529367959,10816,1006,210.0802831,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,240.0846664,True,0.0482898454668,true,1e+75,0.000862697197914,11972,1156,240.0846664,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,270.0964446,True,0.048388162834,true,1e+75,0.000764379830689,12855,883,270.0964446,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,300,300.1078796,True,0.048388162834,true,1e+75,0.000764379830688,13492,637,270.0964446,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,0.000292,True,0.0,false,0,0,0,0,0.000292,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,current_best_new_combined_paper_safe,300,30.0091395,True,0.0442174333084,true,1e+75,0.00493510935633,792,792,30.0091395,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,60.0159651,True,0.0449501566762,true,1e+75,0.00420238598851,1866,1074,60.0159651,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,90.0305399,True,0.0455780467015,true,1e+75,0.00357449596318,3265,1399,90.0305399,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,120.0353189,True,0.0459467098988,true,1e+75,0.00320583276593,4453,1188,120.0353189,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,150.0503356,True,0.0462354367847,true,1e+75,0.00291710588002,5412,959,150.0503356,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,180.0543223,True,0.0465286402712,true,1e+75,0.00262390239346,6677,1265,180.0543223,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,210.0560677,True,0.0467633752797,true,1e+75,0.00238916738498,7739,1062,210.0560677,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,240.0638624,True,0.0469218115303,true,1e+75,0.00223073113444,8749,1010,240.0638624,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,270.0674353,True,0.0470865921842,true,1e+75,0.00206595048052,9875,1126,270.0674353,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,current_best_new_combined_paper_safe,300,300.073296,True,0.047307918946,true,1e+75,0.00184462371872,11053,1178,300.073296,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,0.0003063,True,0.0,false,0,0,0,0,0.0003063,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,bucket_integer_inventory_domain,300,30.0079427,True,0.0439526299866,true,1e+75,0.00519991267814,708,708,30.0079427,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,60.008041,True,0.0450049648547,true,1e+75,0.00414757781001,1462,754,60.008041,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,90.0147133,True,0.0457218506237,true,1e+75,0.00343069204104,2205,743,90.0147133,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,120.0147359,True,0.0463074560277,true,1e+75,0.00284508663705,3237,1032,120.0147359,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,150.0261216,True,0.0466640384198,true,1e+75,0.00248850424494,4220,983,150.0261216,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,180.0400248,True,0.0469269227815,true,1e+75,0.00222561988319,5109,889,180.0400248,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,210.0446976,True,0.0472163174313,true,1e+75,0.00193622523344,6008,899,210.0446976,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,240.0471213,True,0.0473610546655,true,1e+75,0.0017914879992,6756,748,240.0471213,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,270.0517989,True,0.0474924233655,true,1e+75,0.00166011929921,7628,872,270.0517989,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,300.067038,True,0.0476199227709,true,1e+75,0.00153261989378,8305,677,300.067038,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_integer_inventory_domain,300,300.0674195,True,0.0476199227709,true,1e+75,0.00153261989378,8305,0,300.067038,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,0.0003097,True,0.0,false,0,0,0,0,0.0003097,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,bucket_required_movement,300,30.0024472,True,0.0432636020511,true,1e+75,0.00588894061359,677,677,30.0024472,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,60.0129602,True,0.0453278885972,true,1e+75,0.00382465406745,1950,1273,60.0129602,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,90.0209931,True,0.0460651553346,true,1e+75,0.00308738733011,3109,1159,90.0209931,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,120.0267591,True,0.0464449215659,true,1e+75,0.00270762109878,4320,1211,120.0267591,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,150.041981,True,0.0467628801222,true,1e+75,0.0023896625425,5655,1335,150.041981,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,180.0545355,True,0.0470360212041,true,1e+75,0.0021165214606,6949,1294,180.0545355,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,210.0655685,True,0.0472278892935,true,1e+75,0.0019246533712,8138,1189,210.0655685,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,240.0762917,True,0.0473604101654,true,1e+75,0.00179213249929,9189,1051,240.0762917,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,270.0914734,True,0.047461288755,true,1e+75,0.00169125390975,10087,898,270.0914734,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,300.1053013,True,0.0475991072949,true,1e+75,0.00155343536981,10947,860,300.1053013,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,bucket_required_movement,300,330.1145936,True,0.0475991072949,true,1e+75,0.00155343536981,10947,0,300.1053013,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,0.0003419,True,0.0,false,0,0,0,0,0.0003419,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,sp_h_coupled_estimator,300,30.0020667,True,0.0442189022238,true,1e+75,0.00493364044092,793,793,30.0020667,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,60.0111419,True,0.0449501566762,true,1e+75,0.00420238598851,1865,1072,60.0111419,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,90.021856,True,0.0455780467015,true,1e+75,0.00357449596318,3250,1385,90.021856,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,120.0261553,True,0.0459467098988,true,1e+75,0.00320583276593,4426,1176,120.0261553,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,150.0397724,True,0.0462280763391,true,1e+75,0.00292446632561,5377,951,150.0397724,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,180.0412261,True,0.0465109181221,true,1e+75,0.00264162454256,6619,1242,180.0412261,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,210.0491236,True,0.0467568059483,true,1e+75,0.00239573671641,7700,1081,210.0491236,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,240.0528234,True,0.0469123933663,true,1e+75,0.00224014929842,8703,1003,240.0528234,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,270.0651527,True,0.0470669027088,true,1e+75,0.00208563995587,9745,1042,270.0651527,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,300.0707556,True,0.0472875950403,true,1e+75,0.00186494762441,10948,1203,300.0707556,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,sp_h_coupled_estimator,300,330.0802766,True,0.0472875950403,true,1e+75,0.00186494762441,10948,0,300.0707556,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,0.0002928,True,0.0,false,0,0,0,0,0.0002928,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,all_new_paper_safe_cuts,300,30.0037013,True,0.0432636020511,true,1e+75,0.00588894061359,677,677,30.0037013,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,60.0165896,True,0.0453369621828,true,1e+75,0.00381558048187,1966,1289,60.0165896,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,90.0186335,True,0.0461348634943,true,1e+75,0.00301767917035,3162,1196,90.0186335,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,120.0254821,True,0.0464632755131,true,1e+75,0.00268926715161,4421,1259,120.0254821,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,150.0332752,True,0.0467775169917,true,1e+75,0.00237502567298,5735,1314,150.0332752,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,180.0480482,True,0.0470589035089,true,1e+75,0.00209363915581,7103,1368,180.0480482,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,210.0536928,True,0.0472594942916,true,1e+75,0.00189304837307,8309,1206,210.0536928,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,240.0684829,True,0.047389432089,true,1e+75,0.00176311057573,9381,1072,240.0684829,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,270.0740036,True,0.04748575778,true,1e+75,0.00166678488472,10231,850,270.0740036,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,all_new_paper_safe_cuts,300,300.0879159,True,0.0476195147306,true,1e+75,0.00153302793414,11125,894,300.0879159,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip,1200,1200.1269062,True,0.048035857993,True,0.0491525526647,0.0011166946716999956,28417,,,0,no_progress_trace_final_json_only,1.41638183594,final_json_or_cplex_log_only,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,0.0002916,True,0.0,false,0,0,0,0,0.0002916,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,30.0025038,True,0.0451296434942,true,1e+75,0.00402289917048,2076,2076,30.0025038,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,60.0119611,True,0.045722956791,true,1e+75,0.00342958587369,3438,1362,60.0119611,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,90.0220311,True,0.0466783993141,true,1e+75,0.00247414335059,5760,2322,90.0220311,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,120.0284544,True,0.0469566022785,true,1e+75,0.00219594038618,7155,1395,120.0284544,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,150.0352572,True,0.0471484674508,true,1e+75,0.00200407521394,8097,942,150.0352572,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,180.0363102,True,0.0472912746451,true,1e+75,0.00186126801958,8820,723,180.0363102,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,210.037249,True,0.0474736120887,true,1e+75,0.001678930576,9719,899,210.037249,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,240.0410906,True,0.0476128395844,true,1e+75,0.00153970308031,10414,695,240.0410906,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,270.0546925,True,0.0477119498588,true,1e+75,0.00144059280595,11134,720,270.0546925,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,300.0680475,True,0.0478514285106,true,1e+75,0.00130111415411,11947,813,300.0680475,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,330.0824873,True,0.0479663746931,true,1e+75,0.00118616797164,12750,803,330.0824873,12,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,360.0942299,True,0.0480591952099,true,1e+75,0.00109334745479,13455,705,360.0942299,13,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,390.1071876,True,0.0481618726821,true,1e+75,0.000990669982592,14168,713,390.1071876,14,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,420.1148763,True,0.0482698274374,true,1e+75,0.000882715227301,14844,676,420.1148763,15,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,450.1259174,True,0.0483429120506,true,1e+75,0.00080963061413,16273,1429,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,480.1311841,True,0.0483429120506,true,1e+75,0.00080963061413,18124,1851,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,510.1368993,True,0.0483429120506,true,1e+75,0.00080963061413,19653,1529,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,540.1378084,True,0.0483429120506,true,1e+75,0.00080963061413,21379,1726,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,570.142016,True,0.0483429120506,true,1e+75,0.00080963061413,23430,2051,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,600.1426217,True,0.0483429120506,true,1e+75,0.00080963061413,25416,1986,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,630.1479405,True,0.0483429120506,true,1e+75,0.00080963061413,27511,2095,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,660.1546975,True,0.0483429120506,true,1e+75,0.00080963061413,29593,2082,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,690.1660357,True,0.0483429120506,true,1e+75,0.000809630614131,32043,2450,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,720.166281,True,0.0483429120506,true,1e+75,0.00080963061413,34449,2406,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,750.1776372,True,0.0483429120506,true,1e+75,0.00080963061413,36829,2380,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,780.1796481,True,0.0483429120506,true,1e+75,0.00080963061413,39120,2291,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,810.1813475,True,0.0483429120506,true,1e+75,0.00080963061413,40991,1871,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,840.1913416,True,0.0483429120506,true,1e+75,0.00080963061413,43085,2094,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,870.1940034,True,0.0483429120506,true,1e+75,0.00080963061413,45099,2014,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,900.19956,True,0.0483429120506,true,1e+75,0.00080963061413,47311,2212,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,930.2105598,True,0.0483429120506,true,1e+75,0.00080963061413,49154,1843,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,960.2156032,True,0.0483429120506,true,1e+75,0.00080963061413,51217,2063,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,990.2204364,True,0.0483429120506,true,1e+75,0.00080963061413,53398,2181,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1020.2314267,True,0.0483429120506,true,1e+75,0.00080963061413,55734,2336,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1050.2325597,True,0.0483429120506,true,1e+75,0.00080963061413,57750,2016,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1080.2424679,True,0.0483429120506,true,1e+75,0.00080963061413,59581,1831,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1110.256548,True,0.0483429120506,true,1e+75,0.00080963061413,61622,2041,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1140.2647094,True,0.0483429120506,true,1e+75,0.00080963061413,64154,2532,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1170.2771923,True,0.0483429120506,true,1e+75,0.00080963061413,66138,1984,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,plain_fixed_interval_mip_telemetry_only,1200,1200.282521,True,0.0483429120506,true,1e+75,0.00080963061413,68514,2376,450.1259174,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,0.0003196,True,0.0,false,0,0,0,0,0.0003196,1,progress_trace_present,,heartbeat_activity_only,True,
dominant_k4,static_tailored_compact_bc,1200,30.0078078,True,0.0460203612139,true,1e+75,0.00313218145078,2368,2368,30.0078078,2,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,60.0142359,True,0.0469186461983,true,1e+75,0.00223389646638,4394,2026,60.0142359,3,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,90.024507,True,0.0472551855926,true,1e+75,0.00189735707207,5865,1471,90.024507,4,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,120.035529,True,0.0475551055717,true,1e+75,0.00159743709305,7398,1533,120.035529,5,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,150.0439508,True,0.0477258466773,true,1e+75,0.00142669598737,8586,1188,150.0439508,6,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,180.0494623,True,0.04791507802,true,1e+75,0.00123746464472,9844,1258,180.0494623,7,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,210.0591643,True,0.0481019855708,true,1e+75,0.00105055709393,10881,1037,210.0591643,8,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,240.0689003,True,0.0482923627442,true,1e+75,0.000860179920492,12003,1122,240.0689003,9,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,270.0771219,True,0.048388162834,true,1e+75,0.000764379830688,12878,875,270.0771219,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,300.0838023,True,0.048388162834,true,1e+75,0.000764379830688,13592,714,270.0771219,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,330.0885306,True,0.048388162834,true,1e+75,0.000764379830687,14557,965,270.0771219,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,360.0949411,True,0.048388162834,true,1e+75,0.000764379830687,16912,2355,270.0771219,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,390.1091536,True,0.048388162834,true,1e+75,0.000764379830687,17541,629,270.0771219,10,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,420.1093975,True,0.0484104895942,true,1e+75,0.000742053070511,18660,1119,420.1093975,11,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,450.1204539,True,0.0484695379724,true,1e+75,0.000683004692337,19105,445,450.1204539,12,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,480.1264833,True,0.0485175671202,true,1e+75,0.000634975544523,19463,358,480.1264833,13,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,510.1304752,True,0.0485995658251,true,1e+75,0.000552976839594,20073,610,510.1304752,14,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,540.1454427,True,0.0486926300603,true,1e+75,0.000459912604393,20802,729,540.1454427,15,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,570.1475643,True,0.0487233640003,true,1e+75,0.000429178664445,21374,572,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,600.1488605,True,0.0487233640003,true,1e+75,0.000429178664445,22481,1107,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,630.1626714,True,0.0487233640003,true,1e+75,0.000429178664445,23089,608,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,660.1653495,True,0.0487233640003,true,1e+75,0.000429178664445,23667,578,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,690.1765753,True,0.0487233640003,true,1e+75,0.000429178664445,24311,644,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,720.1887283,True,0.0487233640003,true,1e+75,0.000429178664429,24987,676,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,750.2020005,True,0.0487233640003,true,1e+75,0.000429178664429,25473,486,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,780.2067068,True,0.0487233640003,true,1e+75,0.000429178664429,26335,862,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,810.2156527,True,0.0487233640003,true,1e+75,0.000429178664429,26748,413,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
dominant_k4,static_tailored_compact_bc,1200,840.2225124,True,0.0487233640003,true,1e+75,0.000429178664429,27252,504,570.1475643,16,progress_trace_present,,cplex_native_callback_info,True,
