event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0140754,0.022452100408318215,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.01652,0.02462856877723257,true,0.51914124014019836,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.022142800000000001,0.035334146766239242,true,0.51914124014019836,true,0.073144178211173499,0,0,4.9406564584124654e-324,3,1,MIP
3,0.050409200000000001,0.066622961030913017,true,0.28740810197991273,true,0.073144178211173499,0,0,9.8813129168249309e-324,3,1,MIP
4,0.056855200000000002,0.078326118779568354,true,0.28740810197991273,true,0.094648660781255708,0,0,9.8813129168249309e-324,3,1,MIP
5,0.060608599999999999,0.082079442492442617,true,0.28740810197991273,true,0.094799480877209588,0,0,9.8813129168249309e-324,3,1,MIP
6,0.0830124,0.10850308264180247,true,0.28740810197991273,true,0.096916571608644905,0,0,9.8813129168249309e-324,3,1,MIP
7,0.086487400000000006,0.11194622943385768,true,0.28740810197991273,true,0.096918092535117531,0,0,9.8813129168249309e-324,3,1,MIP
8,0.087542900000000007,0.11317063118470781,true,0.28740810197991273,true,0.097634941327480906,0,0,9.8813129168249309e-324,3,1,MIP
9,0.1100584,0.13484926862635888,true,0.28740810197991273,true,0.097641554408851611,0,0,9.8813129168249309e-324,3,1,MIP
10,0.11383409999999999,0.13813274750368126,true,0.28740810197991273,true,0.097679081096933726,0,0,9.8813129168249309e-324,3,1,MIP
11,0.1452387,0.16666087258253476,true,0.28740810197991273,true,0.097715412659003853,0,0,9.8813129168249309e-324,3,1,MIP
12,0.14676520000000001,0.16858346515280162,true,0.28740810197991273,true,0.098064029749139026,0,0,9.8813129168249309e-324,3,1,MIP
13,0.16602049999999999,0.18844470315887937,true,0.28740810197991273,true,0.098149676580444573,0,0,9.8813129168249309e-324,3,1,MIP
14,0.171041,0.19325826253158618,true,0.28740810197991273,true,0.098172305836793469,0,0,9.8813129168249309e-324,3,1,MIP
15,0.18628259999999999,0.21034145850155758,true,0.28740810197991273,true,0.098208339600327779,0,0,9.8813129168249309e-324,3,1,MIP
16,0.18764349999999999,0.21117775399034219,true,0.28740810197991273,true,0.098600434673979359,0,0,9.8813129168249309e-324,3,1,MIP
17,0.20859459999999999,0.23266186063119271,true,0.28740810197991273,true,0.099551254247429527,0,0,9.8813129168249309e-324,3,1,MIP
18,0.31057040000000002,0.33773070231371011,true,0.28740810197991273,true,0.099551254247429527,0,0,9.8813129168249309e-324,3,1,MIP
19,0.34943439999999998,0.38352269443827541,true,0.28740810197991273,true,0.10347264994451653,3,5,9.8813129168249309e-324,3,1,MIP
20,0.35015370000000001,0.38454411009304912,true,0.28740810197991273,true,0.10352101709515514,4,6,9.8813129168249309e-324,3,1,MIP
21,0.35115760000000001,0.38645792666522094,true,0.28740810197991273,true,0.10388785485963138,5,7,9.8813129168249309e-324,3,1,MIP
22,0.35487610000000003,0.39305077654756748,true,0.28740810197991273,true,0.10548456133626975,7,9,9.8813129168249309e-324,3,1,MIP
23,0.39085989999999998,0.44346196890374262,true,0.28740810197991273,true,0.1057418912544837,51,47,9.8813129168249309e-324,3,1,MIP
24,0.44321850000000002,0.50797963906694854,true,0.28740810197991273,true,0.11085618759850485,96,76,9.8813129168249309e-324,3,1,MIP
25,0.4575457,0.52611928167668232,true,0.28740810197991273,true,0.1108617373117093,122,97,9.8813129168249309e-324,3,1,MIP
26,0.47895339999999997,0.55182184982462168,true,0.28740810197991273,true,0.11320864061399852,157,124,9.8813129168249309e-324,3,1,MIP
27,0.4950735,0.57488449689760002,true,0.28740810197991273,true,0.11476874254039038,190,150,9.8813129168249309e-324,3,1,MIP
28,0.51714249999999995,0.60776863434887507,true,0.28740810197991273,true,0.11504230992539537,222,173,9.8813129168249309e-324,3,1,MIP
29,0.53441590000000005,0.63200237059705422,true,0.28740810197991273,true,0.11621162204088484,247,177,9.8813129168249309e-324,3,1,MIP
30,0.5495506,0.65380750663259535,true,0.28740810197991273,true,0.1168297771829995,263,186,9.8813129168249309e-324,3,1,MIP
31,0.56422740000000005,0.67393206023657148,true,0.28740810197991273,true,0.11698823717891339,290,199,9.8813129168249309e-324,3,1,MIP
32,0.58052099999999995,0.69660896642915593,true,0.28740810197991273,true,0.1172550918531281,319,218,9.8813129168249309e-324,3,1,MIP
33,0.61153480000000005,0.73575470117656872,true,0.28740810197991273,true,0.11832905105165342,340,230,9.8813129168249309e-324,3,1,MIP
34,0.63299519999999998,0.76601253240969802,true,0.28740810197991273,true,0.11973210444010782,389,266,9.8813129168249309e-324,3,1,MIP
35,0.67141640000000002,0.82447221980326679,true,0.28740810197991273,true,0.12038115990230158,435,295,9.8813129168249309e-324,3,1,MIP
36,0.69643650000000001,0.86034169460965193,true,0.28740810197991273,true,0.12204644428579332,470,322,9.8813129168249309e-324,3,1,MIP
37,0.7155648,0.88575477723669038,true,0.28740810197991273,true,0.12230063190736731,503,343,9.8813129168249309e-324,3,1,MIP
38,0.74211139999999998,0.92112497918263492,true,0.28740810197991273,true,0.12291090767812406,543,367,9.8813129168249309e-324,3,1,MIP
39,0.76572609999999997,0.95244692354622162,true,0.28740810197991273,true,0.12322745003335517,573,372,9.8813129168249309e-324,3,1,MIP
