time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
2.6923802,native_hga_tgbc_initial,0.829963413172,0.265213413172,3.765,0.215954360161,true,2,5,17,17,0,8e0f632eed80ae79,,true,false,true
