vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,33,40,44,38,46,45,37,32,34,29,25,0]",20,5048.466340730968,5520.0,10568.466340730967,10800.0,0.9785616982158303,18
1,True,"[0,8,2,30,42,36,28,23,27,21,26,17,20,0]",20,5290.846213055417,5400.0,10690.846213055418,10800.0,0.9898931678755016,14
2,True,"[0,18,12,9,7,5,6,4,3,1,13,19,14,10,15,0]",20,4550.779007577287,6240.0,10790.779007577286,10800.0,0.9991462044053043,20
3,True,"[0,22,16,11,31,49,43,50,39,35,47,48,41,24,0]",20,5392.610523309138,5280.0,10672.610523309138,10800.0,0.9882046780841794,8
