elapsed_seconds,event,algorithm_preset,column_tracks,rmp_column_space,relaxed_columns_in_rmp,pricing_engine,large_instance_mode,station_set_backend,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002368,initial_empty_incumbent,custom,elementary-only,elementary,false,exact-label,off,uint64,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002368,0.0002368,0,0,0,0,0
28.0262519,initial_after_seed,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.0655870045173,0.908788521535,4,0,"[0,0.179766]",cheap_projection_bound,0,8,0.719065249476,0,28.0262519,28.0262519,0,0,0,1842625,58649918
51.5142004,interval_relaxation_0,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.210837587036,0.706789352998,3,1,"[0.179766,0.359533]",cheap_projection_bound,0,8,0.719065249476,0,51.5142004,28.0262519,23.4877841,0,0,1842625,58649918
73.2430715,interval_relaxation_1,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.390603899405,0.456789352998,2,2,"[0.359533,0.539299]",cheap_projection_bound,0,8,0.719065249476,0,73.2430715,28.0262519,45.2166147,0,0,1842625,58649918
101.0688616,interval_relaxation_2,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.570370211774,0.206789352998,2,3,"[0.539299,0.719065]",cheap_projection_bound,0,8,0.719065249476,0,101.0688616,28.0262519,73.0423692,0,0,1842625,58649918
556.3872819,interval_tree_2,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.570370211774,0.206789352998,2,3,"[0.539299,0.719065]",cheap_projection_bound,0,1127,0.719065249476,0,101.0688616,28.0262519,73.0423692,191.6803919,263.2646306,1846689,58649923
556.5672659,route_pool_after_candidate_2,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.570370211774,0.206789352998,2,3,"[0.539299,0.719065]",cheap_projection_bound,5,1127,0.719065249476,0,101.0688616,28.0262519,73.0423692,191.6803919,263.2646306,1846689,58649923
565.3622295,interval_relaxation_3,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.577122634894,0.197398796126,1,2,"[0.359533,0.539299]",inventory_route_gini_relaxation,5,1127,0.719065249476,0,565.3622295,28.0262519,81.8347274,191.6803919,263.2646306,1846689,58649923
592.5062462,adaptive_split_child_4,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.719065249476,0,0,0,"[0,0.179766]",inventory_route_gini_relaxation,0,1127,0.719065249476,0,592.5062462,28.0262519,108.9786654,191.6803919,263.2646306,1846689,58649923
616.9842546,adaptive_split_child_5,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.66249107614,0.0786773848097,1,5,"[0.449416,0.539299]",inventory_route_gini_relaxation,1,1127,0.719065249476,0,592.5062462,28.0262519,133.4566357,191.6803919,263.2646306,1846689,58649923
641.4320232,adaptive_split_child_6,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.719065249476,0,0,0,"[0,0.179766]",inventory_route_gini_relaxation,0,1127,0.719065249476,0,592.5062462,28.0262519,157.9043605,191.6803919,263.2646306,1846689,58649923
662.5060823,adaptive_split_child_7,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.719065249476,0,0,0,"[0,0.179766]",inventory_route_gini_relaxation,0,1127,0.719065249476,0,592.5062462,28.0262519,178.9783844,191.6803919,263.2646306,1846689,58649923
662.6889872,route_pool_before_final_summary,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.719065249476,0,0,0,"[0,0.179766]",inventory_route_gini_relaxation,0,1127,0.719065249476,0,592.5062462,28.0262519,178.9783844,191.6803919,263.2646306,1846689,58649923
662.6890696,final_summary,custom,elementary-only,elementary,false,exact-label,off,uint64,0.719065249476,0.719065249476,0,0,0,"[0,0.179766]",inventory_route_gini_relaxation,0,1127,0.719065249476,0,592.5062462,28.0262519,178.9783844,191.6803919,263.2646306,1846689,58649923
