elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
280.36889300000001,0.70713821794669129,0,0.71850407075497091,0,15725,3727,1231471,solver_final
