run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
gate__tight_T_seed3101__baseline__presolve_off__30s,0.018161,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
gate__tight_T_seed3101__baseline__presolve_off__30s,0.0183299,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
gate__tight_T_seed3101__baseline__presolve_off__30s,3.0054734000000001,0,1,3109,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
gate__tight_T_seed3101__baseline__presolve_off__30s,10.047429899999999,23,24,13107,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
