time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
5.7692519,native_hga_tgbc_initial,0.617830412041,0.289573108594,2.18838202298,2.46438161852,true,3,7,41,24,17,3e78412cd719b085,,true,false,true
