time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
10.0313499,native_hga_tgbc_initial,1.57552584458,0.334477399518,8.27365630039,0,true,3,8,46,41,5,standalone_primal_heuristic,results\exact_primal_stress_round\incumbents\tight_T_seed3102_hga_incumbent.json,true,false,true
