time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
20.0052608,native_hga_tgbc_initial,0.0491525526647,0.0193859708441,0.198443878804,1.2279294141,true,3,19,66,66,0,64609862cc4ce594,,true,false,true
