run_id,artifact,path,sha256,bytes,retention,required_protocol_artifact,generation_command_sha256,row_signature_source
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,external/paper_optimize_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/external/paper_optimize_ledger.csv,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,255,local_raw_with_published_hash,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,external/paper_tree_events.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/external/paper_tree_events.csv,5453874cdd90b6cf6f5447717f4ab68d2b737dd15f56739972473865f0fe5745,85,local_raw_with_published_hash,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,external/parent_child_bound_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/external/parent_child_bound_ledger.csv,592697d120a1fddee0235fb4ea57be71c3163f59fc8f879c40fa211ef6212b2f,142,local_raw_with_published_hash,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,external/split_decision_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/external/split_decision_ledger.csv,5790ee6f1cf9653e1b38f15e6acbb1c34cfc30700951f571de64376c83b793a6,249,local_raw_with_published_hash,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,formulation_contraction_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/formulation_contraction_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,global_bound_trace.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/global_bound_trace.csv,b1fdf281dbc00300be6e1a62fa4b1ca69af8fae3a08d746d855e141777c933c7,483,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,heuristic_candidates.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/heuristic_candidates.csv,7066562fe240330a98739d1af2d7fe6fb5ac9da84aa809cd9023dc83c64df59d,353,local_raw_with_published_hash,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,hga_generations.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/hga_generations.csv,88ecc1d47dd2a7ca073fdacd2ea26e666680730793c2849fdb8a2e90f88f2ecf,104141,local_raw_with_published_hash,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,incumbent_verification_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/incumbent_verification_ledger.csv,3e373b05c2020c1f14ff358c60a00cd4850cd8fae8a57ac8acd6670c0f50adc7,162,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,interval_coverage_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/interval_coverage_ledger.csv,7749e4a37d79ba711551ba8cb44d056df510d35c6c41ced18fff93197a3e2f94,315,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,interval_tree_events.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/interval_tree_events.csv,5453874cdd90b6cf6f5447717f4ab68d2b737dd15f56739972473865f0fe5745,85,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,lookahead_profile_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/lookahead_profile_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,model_size_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/model_size_ledger.csv,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,255,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,native.log,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/native.log,efb117ee66662b6b4825ebd6e9efb54630f1eea7518ac18fe35c3855d69d52ae,419,local_lossless_log_hash_only,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,native_optimize_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/native_optimize_ledger.csv,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,255,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,native_target_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/native_target_ledger.csv,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,208,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,parent_lp_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/parent_lp_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,process_phases.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/process_phases.csv,aba2d8aee563c181c7466ca1ca0776207c9c8e5928c5b07e1ea6179ecfb8ceff,3248,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,progress.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/progress.csv,e9fb3e038d1a5182b8d851eb45d495a9b5bcefb26ce6091ceb6b03ea4e2a8e98,692,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,refinement_decision_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/refinement_decision_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,result.json,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/result.json,92b237265e8bdadfc13047a6e29d222e96caf17dfc9ae267a44b627d33059817,89834,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,stderr.log,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/stderr.log,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,local_lossless_log_hash_only,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,stdout.log,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/stdout.log,e3d6c5ae0a93bdd69ccbc384792fce189ed898b3eeeb4ba21cbad7245540ba72,110,local_lossless_log_hash_only,False,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6,artifact_manifest.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6/artifact_manifest.csv,f38e896d954e2d9073f94af72fb40b271990cf978bda44b3ca08df47b7e4c16f,13540,local_raw_with_published_hash,True,ce91fe085db3ed9ccfe153ba7eb44367e6cb579610ae609960144343cddd8f0b,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,certificate_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/certificate_ledger.csv,70da46b3c46657327a8f8c36f75fae87bb50a26969827e4857bc85b186aab916,199,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,command.json,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/command.json,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,6143,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,completion_marker.json,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/completion_marker.json,474f5e444cda0ee13ea08f99933632bf7a9da5b28abb8b10171c7e7330a4785f,635,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,envelope_facet_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/envelope_facet_ledger.csv,305b92eedb98418153a9a0340fab11512a149da4452661f3047344b98791a51d,193,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,envelope_integral_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/envelope_integral_ledger.csv,aedd67fc70e70ab130254540692d0e0db68e4d0649bce0b674e394e4cc3a2c0c,196,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/global_bound_trace.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/global_bound_trace.csv,e78d6b30f5f2be69c66779dee75af11eb06a07af29aa461b5aaab7acc0254705,483,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/initial_decomposition_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/initial_decomposition_ledger.csv,7749e4a37d79ba711551ba8cb44d056df510d35c6c41ced18fff93197a3e2f94,315,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/lp_status_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/lp_status_ledger.csv,28f2982d007e9c8d04e351d7d92950d8eacb57b3b69d1c2aeea6c6f791554310,140,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/native_target_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/native_target_ledger.csv,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,208,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/paper_leaf_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/paper_leaf_ledger.csv,b70f20b2367fc7c81cf17f3fc906b87ce67b3e0bdfe0564f547e7dae2211c6b5,683,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/paper_optimize_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/paper_optimize_ledger.csv,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,255,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/paper_tree_events.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/paper_tree_events.csv,5453874cdd90b6cf6f5447717f4ab68d2b737dd15f56739972473865f0fe5745,85,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/parent_child_bound_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/parent_child_bound_ledger.csv,592697d120a1fddee0235fb4ea57be71c3163f59fc8f879c40fa211ef6212b2f,142,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,external/split_decision_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/external/split_decision_ledger.csv,5790ee6f1cf9653e1b38f15e6acbb1c34cfc30700951f571de64376c83b793a6,249,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,formulation_contraction_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/formulation_contraction_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,global_bound_trace.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/global_bound_trace.csv,e78d6b30f5f2be69c66779dee75af11eb06a07af29aa461b5aaab7acc0254705,483,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,heuristic_candidates.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/heuristic_candidates.csv,5c796c8524a80fb099a6f4daf7978ae204ccd46a6e29f57f800152c568cc2236,353,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,hga_generations.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/hga_generations.csv,4cd2f5175b7f888d8b7b93d3e81633bc2df671229820f7c3eb261ae1e45dbccd,104437,local_raw_with_published_hash,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,incumbent_verification_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/incumbent_verification_ledger.csv,3e373b05c2020c1f14ff358c60a00cd4850cd8fae8a57ac8acd6670c0f50adc7,162,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,interval_coverage_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/interval_coverage_ledger.csv,7749e4a37d79ba711551ba8cb44d056df510d35c6c41ced18fff93197a3e2f94,315,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,interval_tree_events.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/interval_tree_events.csv,5453874cdd90b6cf6f5447717f4ab68d2b737dd15f56739972473865f0fe5745,85,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,lookahead_profile_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/lookahead_profile_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,model_size_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/model_size_ledger.csv,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,255,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,native.log,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/native.log,c3bb5d24093af5b0b295f2544aa1e636ddd4f802e3f7874367d112c41f54d78d,428,local_lossless_log_hash_only,False,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,native_optimize_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/native_optimize_ledger.csv,52dcfc5aa34294be30c3908163a2e2eae611b8ff3460e9dec2b5aee1347bc364,255,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,native_target_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/native_target_ledger.csv,c28dddda41f5ad1d8f117d429ea2d14de8b3bfa98ef9e87fa1ba41aa924471db,208,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,parent_lp_ledger.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/parent_lp_ledger.csv,6e60428c81203370e10145b3589bd75aef83891b3cb0ed831e541520e6e51472,197,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit,process_phases.csv,results/gf_k1_k4_envelope_refinement_round43/runs/reference__round39_small_easy_V10_M1_Q30_slot04_seed1099392856__c6-implicit/process_phases.csv,76f23f71f542a8ae4128ae9a88c36a4e158a44ed318c4cfe10fecbf08a8139a6,3277,local_raw_with_published_hash,True,695f0a8ad38f991b9724082b4fa06399afbf8090cbf10424774f03f693922b88,
