leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,status,base_lb,final_lb,cutoff,attempts,parent_replaced,closure_source,cumulative_allocated_time_seconds,cumulative_solver_time_seconds,time_while_controlling_seconds,time_while_noncontrolling_seconds,first_attempt_elapsed_seconds,last_attempt_elapsed_seconds,latest_solver_status,canonical_model_path,canonical_sha256,model_scope,row_signature,model_rows,model_columns,model_nonzeros,artifact_generations,artifact_reuses
L0,,0,-1,0,0.23749999999999999,closed,0,1e+100,1.7493134520506337,1,0,native_static_leaf_infeasible,30,0.25300002098083496,0.25300002098083496,0,0.1170175,0.40336369999999999,INFEASIBLE,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L0.lp,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,complete_original_compact_milp_intersected_with_static_gini_interval,e97bb5593c5c8d3b73d88829f9797ecbcca8e92d13ff7cdeb4d6260550712259,11895,3372,67084,1,0
L1,,0,-1,0.23749999999999999,0.47499999999999998,closed,0.23749999999999999,1e+100,1.7493134520506337,1,0,native_static_leaf_infeasible,30,0.58500003814697266,0.58500003814697266,0,0.51340430000000004,1.1303246,INFEASIBLE,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L1.lp,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,complete_original_compact_milp_intersected_with_static_gini_interval,3b46039f3b4baba20ae33022cfae5042e961dee006b0bcf6ea3c6d1b51d70f6f,11895,3372,67322,1,0
L2,,0,-1,0.47499999999999998,0.71249999999999991,replaced,0.47499999999999998,1.6887948778019441,1.7493134520506337,2,1,,90,90.017000198364258,90.017000198364258,0,1.2463998000000001,91.798685000000006,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L2.lp,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,complete_original_compact_milp_intersected_with_static_gini_interval,d06a408f65bd5d597bc41c3d0eb049a8c92a48e12ab7a4e64cc6d77fff717fb7,11895,3372,67322,1,1
L3,,0,-1,0.71249999999999991,0.94999999999999996,closed,0.71249999999999991,1e+100,1.7493134520506337,1,0,native_static_leaf_infeasible,30,0.34899997711181641,0.34899997711181641,0,31.3836303,31.764365900000001,INFEASIBLE,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L3.lp,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,complete_original_compact_milp_intersected_with_static_gini_interval,4de743aa44788746a75ee440c8d23e598afc76f5b13d5562b5ecb10e7d9d2a44,11895,3372,66942,1,0
L2.0,L2,1,0,0.47499999999999998,0.59375,replaced,1.6887948778019441,1.6957368467950471,1.7493134520506337,2,1,,90,90.000999927520752,90.000999927520752,0,91.904756000000006,184.29049560000001,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L2.0.lp,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,complete_original_compact_milp_intersected_with_static_gini_interval,084ef48da13aff276049662c22c84ddefcb39839db7cdb7853b06063060a601f,11895,3372,67322,1,1
L2.1,L2,1,1,0.59375,0.71249999999999991,closed,1.6887948778019441,1e+100,1.7493134520506337,1,0,native_static_leaf_infeasible,30,2.1819999217987061,2.1819999217987061,0,122.0526457,124.2713684,INFEASIBLE,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L2.1.lp,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,complete_original_compact_milp_intersected_with_static_gini_interval,90dab83c203443df5c270b48dc952f50a18f19e396fae8cfbbb6b3b1ebf52112,11895,3372,67322,1,0
L2.0.0,L2.0,2,0,0.47499999999999998,0.53437500000000004,open,1.6957368467950471,1.6977171353269032,1.7493134520506337,2,0,,53.936139750000024,53.945000171661377,53.945000171661377,0,184.3983571,268.53413230000001,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L2.0.0.lp,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,complete_original_compact_milp_intersected_with_static_gini_interval,b2df48ad5e03c6ffb31d4b6682827a5bec7078f1e0ce8864aad9f4adadaa8d7d,11895,3372,67322,1,1
L2.0.1,L2.0,2,1,0.53437500000000004,0.59375,open,1.6957368467950471,1.7336760861364697,1.7493134520506337,1,0,,30,30,30,0,214.53787790000001,244.5714108,TIME_LIMIT,E:\codes\ExactEBRP\results\gf_paper_safe_gurobi_scheduling_round27\runs\stage2__high_imbalance_seed3202__c0_legacy__300s\external\models\L2.0.1.lp,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,complete_original_compact_milp_intersected_with_static_gini_interval,0b33ccb4e8e75667cfed12c391363257583dac8c4bdb96cec814909e4a93e086,11895,3372,67322,1,0
