instance,stage,repetition,return_code,emergency_timeout,result_exists,hga_generations,hga_no_improve_generations,hga_improvement_count,hga_final_fitness,hga_verified_objective,split_count,lp_optimize_count,terminal_mip_optimize_count,optimize_count,valid_final_lb,certificate_class,hga_trajectory_sha256,split_sequence_sha256,leaf_sequence_sha256,row_signature_sequence_sha256,optimize_sequence_sha256,full_sequence_identity_with_stage2,scalar_identity_with_stage2,outcome_identity_with_stage2,full_sequence_identity_with_first_stage4,scalar_identity_with_first_stage4,outcome_identity_with_first_stage4,deterministic_repeat_identity
V12_M2,stage2,0,0,False,True,2123,2000,13,-0.718504070754971,0.7185040707549709,58,112,48,160,0.6552496903260966,certificate_rejected,df51fc646150340de3dd5b5b23e39cbe89840b64dab01868f83bc280847ab1c8,a33c2f10aa1f42ceb2efabd027520d4fe5d9f518d9fa99511eed53aeaf986091,fa7daaddba4df4656a4edabea37b81371a20bcd056ba7f8b41f42d7c77930eae,7d6de3849ba3fd0dc8edb222cd5fd79d043b168721862c7c9b80670790ae919b,7b95885d62654887d13e42100180c7234837a92ac04f7164a43cc80469e3f80d,True,True,True,False,False,True,False
V12_M2,stage4,1,0,False,True,2123,2000,13,-0.718504070754971,0.7185040707549709,58,111,47,158,0.6552496903260966,certificate_rejected,df51fc646150340de3dd5b5b23e39cbe89840b64dab01868f83bc280847ab1c8,f111804268db0cc3e561cbd558f7015cb9694eb217848fae9d641f8afbd7c7a8,3d554e2a49f229ad103a00ca740618427046bd299a4afafbaf133693e97a3e16,0171b0fcb28b3787b37cb73f289574d9bd34643283ca31e40d9930b105fd392e,40da69c95715ca4f73f8537a5038d600671795adada151d9276dcdfba829e1f8,False,False,True,True,True,True,True
V12_M2,stage4,2,0,False,True,2123,2000,13,-0.718504070754971,0.7185040707549709,58,111,47,158,0.6552496903260966,certificate_rejected,df51fc646150340de3dd5b5b23e39cbe89840b64dab01868f83bc280847ab1c8,f111804268db0cc3e561cbd558f7015cb9694eb217848fae9d641f8afbd7c7a8,3d554e2a49f229ad103a00ca740618427046bd299a4afafbaf133693e97a3e16,0171b0fcb28b3787b37cb73f289574d9bd34643283ca31e40d9930b105fd392e,40da69c95715ca4f73f8537a5038d600671795adada151d9276dcdfba829e1f8,False,False,True,True,True,True,True
moderate_seed3302,stage2,0,0,False,True,2282,2000,21,-0.19563620654901193,0.19563620654901237,97,115,18,133,0.1394169181016961,certificate_rejected,177eb41fd53dd27b0b7e578f893bcf4ed51723f706f83c840a69c5013a8d89bc,54c73964596188b38d329a715c6e6be34dac7d696505afeeee0d810963164098,ffaa6fbf6bdcfb133bdf1b722d5a1b2087117dfe68bb14fc1e055ac2bd6c107f,df961fad22956b4acc1a5b667ed9c50723e4f6981b987811de18a649e806d306,79df9d49c9fd4252560c1246eb4a35b4fb4265720a18b5022e72f06837a3e7a6,True,True,True,True,True,True,True
moderate_seed3302,stage4,1,0,False,True,2282,2000,21,-0.19563620654901193,0.19563620654901237,97,115,18,133,0.1394169181016961,certificate_rejected,177eb41fd53dd27b0b7e578f893bcf4ed51723f706f83c840a69c5013a8d89bc,54c73964596188b38d329a715c6e6be34dac7d696505afeeee0d810963164098,ffaa6fbf6bdcfb133bdf1b722d5a1b2087117dfe68bb14fc1e055ac2bd6c107f,df961fad22956b4acc1a5b667ed9c50723e4f6981b987811de18a649e806d306,79df9d49c9fd4252560c1246eb4a35b4fb4265720a18b5022e72f06837a3e7a6,True,True,True,True,True,True,True
moderate_seed3302,stage4,2,0,False,True,2282,2000,21,-0.19563620654901193,0.19563620654901237,97,115,18,133,0.1394169181016961,certificate_rejected,177eb41fd53dd27b0b7e578f893bcf4ed51723f706f83c840a69c5013a8d89bc,54c73964596188b38d329a715c6e6be34dac7d696505afeeee0d810963164098,ffaa6fbf6bdcfb133bdf1b722d5a1b2087117dfe68bb14fc1e055ac2bd6c107f,df961fad22956b4acc1a5b667ed9c50723e4f6981b987811de18a649e806d306,79df9d49c9fd4252560c1246eb4a35b4fb4265720a18b5022e72f06837a3e7a6,True,True,True,True,True,True,True
moderate_seed6301,stage2,0,124,True,False,3326,2000,23,-0.60752928321796995,,0,0,0,0,,,88e214c062c515ad30355961087d6b4379ae953db9796bb968ab4b94e05b16f9,,,,,True,True,True,True,True,True,True
moderate_seed6301,stage4,1,124,True,False,3326,2000,23,-0.60752928321796995,,0,0,0,0,,,88e214c062c515ad30355961087d6b4379ae953db9796bb968ab4b94e05b16f9,,,,,True,True,True,True,True,True,True
moderate_seed6301,stage4,2,124,True,False,3326,2000,23,-0.60752928321796995,,0,0,0,0,,,88e214c062c515ad30355961087d6b4379ae953db9796bb968ab4b94e05b16f9,,,,,True,True,True,True,True,True,True
