stage,instance,family,V,left_arm,right_arm,common_ub,left_status,right_status,left_strict,right_strict,left_final_lb,right_final_lb,right_minus_left_lb,left_common_gap,right_common_gap,right_minus_left_gap,left_bound_auc,right_bound_auc,right_minus_left_auc,left_wall_seconds,right_wall_seconds,left_work,right_work,right_optimize_count
stage3,V12_M1,v12,12,S0-CPLEX,C3-REPLICA,0.3572005832084155,global_gini_tree_time_limit,cplex_replica_external_gini_tree_time_limit,False,False,0.3564504596888608,0.31663236056917027,-0.03981809911969053,0.002100006424449341,0.11357266630098123,0.11147265987653189,0.9528590461252225,0.8503973684577487,-0.10246167766747383,294.2408165,294.0375676,,371.3328704013023,334
stage3,V12_M2,v12,12,S0-CPLEX,C3-REPLICA,0.7185040707549709,global_gini_tree_time_limit,cplex_replica_external_gini_tree_time_limit,False,False,0.7071386322459102,0.6552496903260966,-0.051888941919813636,0.015818196405092612,0.088036217195554,0.07221802079046138,0.9358789922900101,0.8817328862712877,-0.054146106018722495,294.3278234,294.0535787,,459.877124928024,158
stage3,high_imbalance_seed3202,high_imbalance,20,S0-CPLEX,C3-REPLICA,1.7493134520506337,global_gini_tree_time_limit,cplex_replica_external_gini_tree_time_limit,False,False,1.6805879593515818,1.609967450778375,-0.07062050857320679,0.03928712296729236,0.07965753713773269,0.04037041417044033,0.9003509460626776,0.8687517907829185,-0.031599155279759095,294.2086231,294.0467805,,534.2129189767437,89
stage3,moderate_seed3302,moderate,20,S0-CPLEX,C3-REPLICA,0.19563620654901237,global_gini_tree_time_limit,cplex_replica_external_gini_tree_time_limit,False,False,0.14140646704917867,0.1394169181016961,-0.0019895489474825723,0.27719684641425324,0.2873664820996811,0.010169635685427836,0.6639218974988472,0.6605817653356862,-0.0033401321631609804,294.2482695,294.0572794,,466.0256747428309,133
stage3,tight_T_seed3101,tight_T,20,S0-CPLEX,C3-REPLICA,0.10725273413394144,global_gini_tree_time_limit,cplex_replica_external_gini_tree_time_limit,False,False,0.039548146402267864,0.023431236229689643,-0.01611691017257822,0.6312621144662048,0.7815325043329172,0.15027038986671237,0.3190003517606036,0.13228360854353738,-0.18671674321706622,294.2005652,294.0460517,,470.6151745367018,535
