leaf_id,gamma_L,gamma_U,factory_version,factory_signature,canonical_row_signature,model_sha256,global_family_count,interval_family_count,selector_variable_count,contract_valid
R,0,0.94999999999999996,round19_v2_projected_centering,320eb7e86e69e406,f8a5e2235e0f8dce4ad7fc2bdce53fed09b62f783a8aa7c8f212b97861ed7c4b,f8a5e2235e0f8dce4ad7fc2bdce53fed09b62f783a8aa7c8f212b97861ed7c4b,6,9,0,1
R.0,0,0.47499999999999998,round19_v2_projected_centering,5a570bdaf327f404,5c4ab08d5fed3ebba46c5d52604dd54ba857879e310d7f7d465d1c793855638b,5c4ab08d5fed3ebba46c5d52604dd54ba857879e310d7f7d465d1c793855638b,6,9,0,1
R.1,0.47499999999999998,0.94999999999999996,round19_v2_projected_centering,2d105824e52ec472,1699607a6c7c4b22af67f32d50578407a748e764335fe5062efced523bf42e0f,1699607a6c7c4b22af67f32d50578407a748e764335fe5062efced523bf42e0f,6,9,0,1
R.0.0,0,0.23749999999999999,round19_v2_projected_centering,8ce628f01eefa55b,f9cbb631200fff744c3904b8dfd10f5898a146bd8eeff27e6addd7c54681eeb9,f9cbb631200fff744c3904b8dfd10f5898a146bd8eeff27e6addd7c54681eeb9,6,9,0,1
R.0.1,0.23749999999999999,0.47499999999999998,round19_v2_projected_centering,9ade29a9ff2f6f0f,8d582bb68e030c1a7f75dd6faff001541e55c5c45a58e850652c06a44b599252,8d582bb68e030c1a7f75dd6faff001541e55c5c45a58e850652c06a44b599252,6,9,0,1
R.0.1.0,0.23749999999999999,0.35624999999999996,round19_v2_projected_centering,6c9a1dc9a8dfd23e,adcea3c8c23bcc2c2575fb85290409d52ee4415676d45a99d1db872af70f6872,adcea3c8c23bcc2c2575fb85290409d52ee4415676d45a99d1db872af70f6872,6,9,0,1
R.0.1.1,0.35624999999999996,0.47499999999999998,round19_v2_projected_centering,e45af508f2d36203,7e7b9fbfbe4b47fb1749956113cbde3d2fcc2735f09b89d4aef83efb1e1331ba,7e7b9fbfbe4b47fb1749956113cbde3d2fcc2735f09b89d4aef83efb1e1331ba,6,9,0,1
R.1.0,0.47499999999999998,0.71249999999999991,round19_v2_projected_centering,0dc38d52868665e1,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,3a82b838b2e39aba1f0c4bc865872a8e5dcdc4520de700c97890022a10452258,6,9,0,1
R.1.1,0.71249999999999991,0.94999999999999996,round19_v2_projected_centering,ced78f55f15516dc,ed82873ba9b40793140a63d26606e422879a7925b912d3283df267025466890c,ed82873ba9b40793140a63d26606e422879a7925b912d3283df267025466890c,6,9,0,1
R.1.0.1,0.59375,0.71249999999999991,round19_v2_projected_centering,e7469655f96ec3e3,689344415757930a01c59e140f93a42804630a60719de878ed9285c76642b2f3,689344415757930a01c59e140f93a42804630a60719de878ed9285c76642b2f3,6,9,0,1
