telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.413531,lp_complete,R,0,0.95,open,2.35078,2.78411,"complete_optimal_interval_lp_bound"
0.413557,atomic_unconditional_split,R,0,0.95,replaced,2.35078,2.78411,"initial_partition"
0.838099,lp_complete,R.0,0,0.475,open,2.35078,2.78411,"complete_optimal_interval_lp_bound"
0.838133,atomic_unconditional_split,R.0,0,0.475,replaced,2.35078,2.78411,"initial_partition"
1.22953,lp_complete,R.1,0.475,0.95,open,2.5689,2.78411,"complete_optimal_interval_lp_bound"
1.22955,atomic_unconditional_split,R.1,0.475,0.95,replaced,2.5689,2.78411,"initial_partition"
1.43864,lp_infeasible,R.0.0,0,0.2375,empty,2.5689,2.78411,"complete_interval_lp_infeasible"
1.89586,lp_complete,R.0.1,0.2375,0.475,open,2.65536,2.78411,"complete_optimal_interval_lp_bound"
1.89588,atomic_unconditional_split,R.0.1,0.2375,0.475,replaced,2.65536,2.78411,"adaptive_refinement"
2.12047,lp_infeasible,R.0.1.0,0.2375,0.35625,empty,2.65536,2.78411,"complete_interval_lp_infeasible"
2.56528,lp_complete,R.0.1.1,0.35625,0.475,open,2.66193,2.78411,"complete_optimal_interval_lp_bound"
2.5653,atomic_unconditional_split,R.0.1.1,0.35625,0.475,replaced,2.66193,2.78411,"adaptive_refinement"
2.96213,lp_complete,R.1.0,0.475,0.7125,open,2.66193,2.78411,"complete_optimal_interval_lp_bound"
2.96215,atomic_unconditional_split,R.1.0,0.475,0.7125,replaced,2.66193,2.78411,"adaptive_refinement"
3.18016,lp_infeasible,R.1.1,0.7125,0.95,empty,2.66222,2.78411,"complete_interval_lp_infeasible"
3.5599,lp_complete,R.1.0.1,0.59375,0.7125,open,2.66222,2.78411,"complete_optimal_interval_lp_bound"
3.55992,atomic_unconditional_split,R.1.0.1,0.59375,0.7125,replaced,2.66222,2.78411,"adaptive_refinement"
3.98728,lp_complete,R.1.0.0,0.475,0.59375,open,2.66373,2.78411,"complete_optimal_interval_lp_bound"
3.98731,atomic_unconditional_split,R.1.0.0,0.475,0.59375,replaced,2.66373,2.78411,"adaptive_refinement"
4.33071,lp_complete,R.1.0.0.1,0.534375,0.59375,open,2.66373,2.78411,"complete_optimal_interval_lp_bound"
4.33074,atomic_unconditional_split,R.1.0.0.1,0.534375,0.59375,replaced,2.66373,2.78411,"adaptive_refinement"
4.74187,lp_complete,R.1.0.0.0,0.475,0.534375,open,2.66796,2.78411,"complete_optimal_interval_lp_bound"
4.7419,atomic_unconditional_split,R.1.0.0.0,0.475,0.534375,replaced,2.66796,2.78411,"adaptive_refinement"
5.13594,lp_complete,R.1.0.0.0.0,0.475,0.504687,open,2.66796,2.78411,"complete_optimal_interval_lp_bound"
5.13597,atomic_unconditional_split,R.1.0.0.0.0,0.475,0.504687,replaced,2.66796,2.78411,"adaptive_refinement"
5.52331,lp_complete,R.1.0.0.0.1,0.504687,0.534375,open,2.67731,2.78411,"complete_optimal_interval_lp_bound"
5.52335,atomic_unconditional_split,R.1.0.0.0.1,0.504687,0.534375,replaced,2.67731,2.78411,"adaptive_refinement"
5.95783,lp_complete,R.1.0.0.0.0.0,0.475,0.489844,open,2.67731,2.78411,"complete_optimal_interval_lp_bound"
5.95786,atomic_unconditional_split,R.1.0.0.0.0.0,0.475,0.489844,replaced,2.67731,2.78411,"adaptive_refinement"
6.3888,lp_complete,R.1.0.0.0.0.1,0.489844,0.504687,open,2.68364,2.78411,"complete_optimal_interval_lp_bound"
6.38883,atomic_unconditional_split,R.1.0.0.0.0.1,0.489844,0.504687,replaced,2.68364,2.78411,"adaptive_refinement"
6.80991,lp_complete,R.1.0.0.0.0.1.0,0.489844,0.497266,open,2.68364,2.78411,"complete_optimal_interval_lp_bound"
6.80995,atomic_unconditional_split,R.1.0.0.0.0.1.0,0.489844,0.497266,replaced,2.68364,2.78411,"adaptive_refinement"
7.21812,lp_complete,R.1.0.0.0.0.1.1,0.497266,0.504687,open,2.68377,2.78411,"complete_optimal_interval_lp_bound"
7.21815,atomic_unconditional_split,R.1.0.0.0.0.1.1,0.497266,0.504687,replaced,2.68377,2.78411,"adaptive_refinement"
7.69363,lp_complete,R.1.0.0.0.1.0,0.504687,0.519531,open,2.68377,2.78411,"complete_optimal_interval_lp_bound"
7.69365,atomic_unconditional_split,R.1.0.0.0.1.0,0.504687,0.519531,replaced,2.68377,2.78411,"adaptive_refinement"
8.06989,lp_complete,R.1.0.0.0.1.1,0.519531,0.534375,open,2.6853,2.78411,"complete_optimal_interval_lp_bound"
8.06992,atomic_unconditional_split,R.1.0.0.0.1.1,0.519531,0.534375,replaced,2.6853,2.78411,"adaptive_refinement"
8.50267,lp_complete,R.1.0.0.0.1.0.0,0.504687,0.512109,open,2.6853,2.78411,"complete_optimal_interval_lp_bound"
8.5029,atomic_unconditional_split,R.1.0.0.0.1.0.0,0.504687,0.512109,replaced,2.6853,2.78411,"adaptive_refinement"
8.91235,lp_complete,R.1.0.0.0.1.0.1,0.512109,0.519531,open,2.68683,2.78411,"complete_optimal_interval_lp_bound"
8.91239,atomic_unconditional_split,R.1.0.0.0.1.0.1,0.512109,0.519531,replaced,2.68683,2.78411,"adaptive_refinement"
9.30626,lp_complete,R.1.0.0.0.0.1.1.1,0.500977,0.504687,open,2.68683,2.78411,"complete_optimal_interval_lp_bound"
9.30629,atomic_unconditional_split,R.1.0.0.0.0.1.1.1,0.500977,0.504687,replaced,2.68683,2.78411,"adaptive_refinement"
9.71325,lp_complete,R.1.0.0.0.0.1.1.0,0.497266,0.500977,open,2.6874,2.78411,"complete_optimal_interval_lp_bound"
9.71328,atomic_unconditional_split,R.1.0.0.0.0.1.1.0,0.497266,0.500977,replaced,2.6874,2.78411,"adaptive_refinement"
10.1465,lp_complete,R.1.0.0.0.1.0.0.0,0.504687,0.508398,open,2.6874,2.78411,"complete_optimal_interval_lp_bound"
10.1467,atomic_unconditional_split,R.1.0.0.0.1.0.0.0,0.504687,0.508398,replaced,2.6874,2.78411,"adaptive_refinement"
10.573,lp_complete,R.1.0.0.0.1.0.0.1,0.508398,0.512109,open,2.68768,2.78411,"complete_optimal_interval_lp_bound"
10.573,atomic_unconditional_split,R.1.0.0.0.1.0.0.1,0.508398,0.512109,replaced,2.68768,2.78411,"adaptive_refinement"
10.9858,lp_complete,R.1.0.0.0.0.1.0.1,0.493555,0.497266,open,2.68768,2.78411,"complete_optimal_interval_lp_bound"
10.9859,atomic_unconditional_split,R.1.0.0.0.0.1.0.1,0.493555,0.497266,replaced,2.68768,2.78411,"adaptive_refinement"
11.4346,lp_complete,R.1.0.0.0.0.1.0.0,0.489844,0.493555,open,2.6883,2.78411,"complete_optimal_interval_lp_bound"
11.4346,atomic_unconditional_split,R.1.0.0.0.0.1.0.0,0.489844,0.493555,replaced,2.6883,2.78411,"adaptive_refinement"
11.8837,lp_complete,R.1.0.0.0.0.0.1,0.482422,0.489844,open,2.6883,2.78411,"complete_optimal_interval_lp_bound"
11.8837,atomic_unconditional_split,R.1.0.0.0.0.0.1,0.482422,0.489844,replaced,2.6883,2.78411,"adaptive_refinement"
12.3056,lp_complete,R.1.0.0.0.0.0.0,0.475,0.482422,open,2.68842,2.78411,"complete_optimal_interval_lp_bound"
12.3056,atomic_unconditional_split,R.1.0.0.0.0.0.0,0.475,0.482422,replaced,2.68842,2.78411,"adaptive_refinement"
12.7047,lp_complete,R.1.0.0.0.0.1.1.1.0,0.500977,0.502832,open,2.68842,2.78411,"complete_optimal_interval_lp_bound"
12.7047,atomic_unconditional_split,R.1.0.0.0.0.1.1.1.0,0.500977,0.502832,replaced,2.68842,2.78411,"adaptive_refinement"
13.1152,lp_complete,R.1.0.0.0.0.1.1.1.1,0.502832,0.504687,open,2.68862,2.78411,"complete_optimal_interval_lp_bound"
13.1153,atomic_unconditional_split,R.1.0.0.0.0.1.1.1.1,0.502832,0.504687,replaced,2.68862,2.78411,"adaptive_refinement"
13.518,lp_complete,R.1.0.0.0.1.0.0.0.0,0.504687,0.506543,open,2.68862,2.78411,"complete_optimal_interval_lp_bound"
13.518,atomic_unconditional_split,R.1.0.0.0.1.0.0.0.0,0.504687,0.506543,replaced,2.68862,2.78411,"adaptive_refinement"
13.9466,lp_complete,R.1.0.0.0.1.0.0.0.1,0.506543,0.508398,open,2.68875,2.78411,"complete_optimal_interval_lp_bound"
13.9466,atomic_unconditional_split,R.1.0.0.0.1.0.0.0.1,0.506543,0.508398,replaced,2.68875,2.78411,"adaptive_refinement"
14.3647,lp_complete,R.1.0.0.0.0.1.1.0.0,0.497266,0.499121,open,2.68875,2.78411,"complete_optimal_interval_lp_bound"
14.3647,atomic_unconditional_split,R.1.0.0.0.0.1.1.0.0,0.497266,0.499121,replaced,2.68875,2.78411,"adaptive_refinement"
14.7812,lp_complete,R.1.0.0.0.0.1.1.0.1,0.499121,0.500977,open,2.68896,2.78411,"complete_optimal_interval_lp_bound"
14.7812,atomic_unconditional_split,R.1.0.0.0.0.1.1.0.1,0.499121,0.500977,replaced,2.68896,2.78411,"adaptive_refinement"
15.176,lp_complete,R.1.0.0.0.1.0.1.1,0.51582,0.519531,open,2.68896,2.78411,"complete_optimal_interval_lp_bound"
15.1761,atomic_unconditional_split,R.1.0.0.0.1.0.1.1,0.51582,0.519531,replaced,2.68896,2.78411,"adaptive_refinement"
15.592,lp_complete,R.1.0.0.0.1.0.1.0,0.512109,0.51582,open,2.68905,2.78411,"complete_optimal_interval_lp_bound"
15.5921,atomic_unconditional_split,R.1.0.0.0.1.0.1.0,0.512109,0.51582,replaced,2.68905,2.78411,"adaptive_refinement"
16.0113,lp_complete,R.1.0.0.0.1.0.0.1.1,0.510254,0.512109,open,2.68905,2.78411,"complete_optimal_interval_lp_bound"
16.0113,atomic_unconditional_split,R.1.0.0.0.1.0.0.1.1,0.510254,0.512109,replaced,2.68905,2.78411,"adaptive_refinement"
16.3945,lp_complete,R.1.0.0.0.1.0.0.1.0,0.508398,0.510254,open,2.68921,2.78411,"complete_optimal_interval_lp_bound"
16.3946,atomic_unconditional_split,R.1.0.0.0.1.0.0.1.0,0.508398,0.510254,replaced,2.68921,2.78411,"adaptive_refinement"
16.7997,lp_complete,R.1.0.0.0.0.1.1.1.1.0,0.502832,0.50376,open,2.68921,2.78411,"complete_optimal_interval_lp_bound"
221.536,terminal_mip_complete,R.1.0.0.0.0.1.1.1.1.0,0.502832,0.50376,empty,2.68921,2.78411,"native_terminal_mip_infeasible"
221.947,lp_complete,R.1.0.0.0.0.1.1.1.1.1,0.50376,0.504687,open,2.68924,2.78411,"complete_optimal_interval_lp_bound"
257.709,terminal_mip_complete,R.1.0.0.0.0.1.1.1.1.1,0.50376,0.504687,empty,2.68924,2.78411,"native_terminal_mip_infeasible"
258.103,lp_complete,R.1.0.0.0.1.0.0.0.0.1,0.505615,0.506543,open,2.68924,2.78411,"complete_optimal_interval_lp_bound"
261.585,terminal_mip_interrupted,R.1.0.0.0.1.0.0.0.0.1,0.505615,0.506543,open,2.68924,2.78411,"overall_deadline"
