leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.94999999999999996,1,1,0,1,2.3507753269499121,"OPTIMAL",0.68184855874091899,3110,0.4135259
R.0,"R",1,0,0.47499999999999998,1,1,0,1,2.5688986083492131,"OPTIMAL",0.77157907020318595,3578,0.83809370000000005
R.1,"R",1,0.47499999999999998,0.94999999999999996,1,1,0,1,2.6619280148324811,"OPTIMAL",0.66638198979154672,3365,1.2295252000000001
R.0.0,"R.0",2,0,0.23749999999999999,1,0,1,0,0,"INFEASIBLE",0.13063423830128021,556,1.4386388000000001
R.0.1,"R.0",2,0.23749999999999999,0.47499999999999998,1,1,0,1,2.6553649149201735,"OPTIMAL",0.81965049788223676,4015,1.8958550000000001
R.0.1.0,"R.0.1",3,0.23749999999999999,0.35624999999999996,1,0,1,0,0,"INFEASIBLE",0.14641150455965121,945,2.1204626000000002
R.0.1.1,"R.0.1",3,0.35624999999999996,0.47499999999999998,1,1,0,1,2.6937870705895293,"OPTIMAL",0.82195855648027705,3836,2.5652764000000001
R.1.0,"R.1",2,0.47499999999999998,0.71249999999999991,1,1,0,1,2.6622174573541013,"OPTIMAL",0.63772834620117924,3364,2.9621238000000001
R.1.1,"R.1",2,0.71249999999999991,0.94999999999999996,1,0,1,0,0,"INFEASIBLE",0.17330987663233352,1010,3.1801561
R.1.0.1,"R.1.0",3,0.59375,0.71249999999999991,1,1,0,1,2.7677643789674717,"OPTIMAL",0.59784175643769366,3298,3.5598920000000001
R.1.0.0,"R.1.0",3,0.47499999999999998,0.59375,1,1,0,1,2.6637264417274018,"OPTIMAL",0.75525379019370142,3721,3.9872812
R.1.0.0.1,"R.1.0.0",4,0.53437500000000004,0.59375,1,1,0,1,2.7083893789674569,"OPTIMAL",0.50947606175011695,2819,4.3307032999999997
R.1.0.0.0,"R.1.0.0",4,0.47499999999999998,0.53437500000000004,1,1,0,1,2.6679636450248068,"OPTIMAL",0.69719716253002451,3350,4.7418632000000001
R.1.0.0.0.0,"R.1.0.0.0",5,0.47499999999999998,0.50468749999999996,1,1,0,1,2.6773129395825315,"OPTIMAL",0.6737433420934148,3589,5.1359389000000002
R.1.0.0.0.1,"R.1.0.0.0",5,0.50468749999999996,0.53437500000000004,1,1,0,1,2.6837746631666399,"OPTIMAL",0.65630808408261032,3371,5.5233097999999998
R.1.0.0.0.0.0,"R.1.0.0.0.0",6,0.47499999999999998,0.48984374999999997,1,1,0,1,2.6883005097891806,"OPTIMAL",0.7820924825002562,3440,5.9578297999999998
R.1.0.0.0.0.1,"R.1.0.0.0.0",6,0.48984374999999997,0.50468749999999996,1,1,0,1,2.6836429421886541,"OPTIMAL",0.77314655509802388,3907,6.3887955999999999
