instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
cb443_V50_compact_r1_surplus_M04_Q30.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0,0,0,4,50,225,150,75,"8399.59|16691.7|14223.3|17222.6",true,3.54127,true,
