vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,28,15,43,0]",30,1468.5675062143775,2040.0,3508.5675062143773,3600.0,0.9746020850595493,0
1,True,"[0,46,22,0]",30,1853.7701792515652,1680.0,3533.7701792515654,3600.0,0.9816028275698793,0
2,True,"[0,35,45,18,0]",30,1893.9120067292504,1680.0,3573.9120067292506,3600.0,0.9927533352025696,0
3,True,"[0,14,47,36,33,0]",30,1660.1808769816148,1920.0,3580.180876981615,3600.0,0.9944946880504486,1
