instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round39_small_hard_V12_M3_Q30_slot08_seed1288546114.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.506423,0.181079,2.16896,3,8,29,29,0,"2366.03|2305.18|2292.3",true,1.1474,true,
