telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.0678296,lp_complete,L0,0,0.144504,infeasible,0,0.578015,"complete_lp_relaxation"
0.128908,lp_complete,L1,0.144504,0.289008,optimal,0.289008,0.578015,"complete_lp_relaxation"
0.128934,parent_lp_requeue,L1,0.144504,0.289008,open,0.289008,0.578015,"selected_leaf_no_longer_controlling"
0.216332,lp_complete,L2,0.289008,0.433511,optimal,0.301512,0.578015,"complete_lp_relaxation"
0.216353,parent_lp_requeue,L2,0.289008,0.433511,open,0.301512,0.578015,"selected_leaf_no_longer_controlling"
0.283473,native_bound_target_reached,L2,0.289008,0.433511,open,0.433511,0.578015,"c6_next_strict_frontier_bound_reached_requeue"
0.348388,lp_complete,L3,0.433511,0.578015,optimal,0.525329,0.578015,"complete_lp_relaxation"
0.348423,parent_lp_requeue,L3,0.433511,0.578015,open,0.525329,0.578015,"selected_leaf_no_longer_controlling"
0.484556,terminal_mip_complete,L2,0.289008,0.433511,"OPTIMAL",0.542699,0.578015,"native_terminal_mip_optimal"
0.592556,atomic_split,L3,0.433511,0.578015,replaced,0.542699,0.578015,"current_complete_child_infeasibility"
0.713674,atomic_split,L3.0,0.433511,0.505763,replaced,0.542699,0.578015,"current_complete_child_infeasibility"
0.845737,terminal_mip_complete,L3.0.0,0.433511,0.469637,"INFEASIBLE",0.578015,0.578015,"native_terminal_mip_infeasible"
