leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.18333031770833508,1,1,0,1,0.30516417389724682,"OPTIMAL",0.47305030111696234,0.34925020000000001
L1,"",0,0.18333031770833508,0.36666063541667016,1,1,0,1,0.41697618874117087,"OPTIMAL",0.48414077192398347,0.67547800000000002
L2,"",0,0.36666063541667016,0.54999095312500523,1,1,0,1,0.60030650644950623,"OPTIMAL",0.55863473473304237,1.7368916999999999
L0.0,"L0",1,0,0.091665158854167539,1,0,1,0,0,"INFEASIBLE",0.35511809179361803,2.0355406
L0.1,"L0",1,0.091665158854167539,0.18333031770833508,1,1,0,1,0.35288165440493996,"OPTIMAL",0.60163183268476439,2.4152973000000002
L0.1.0,"L0.1",2,0.091665158854167539,0.13749773828125131,1,1,0,1,0.40207491564694409,"OPTIMAL",0.68363874452767859,5.5011688000000003
L0.1.1,"L0.1",2,0.13749773828125131,0.18333031770833508,1,1,0,1,0.37986490588523258,"OPTIMAL",0.53334578302798663,5.8481281000000003
L1.0,"L1",1,0.18333031770833508,0.27499547656250262,1,1,0,1,0.41697618874117082,"OPTIMAL",0.59052605103972866,11.9105042
L1.1,"L1",1,0.27499547656250262,0.36666063541667016,1,1,0,1,0.50864134759533874,"OPTIMAL",0.44543856940072007,12.2244659
L3,"",0,0.54999095312500523,0.73332127083334031,1,0,1,0,0,"INFEASIBLE",0.35877995587302725,332.65524629999999
