step,process_seconds,kind,vehicle,pickup,drop,quantity,pickup_leg,drop_leg,travel_delta,added_duration,first,second,delta,F,G,P,insertion_placements,insertion_quantities,quantity_feasible,status
0,6.0248733000000003,none,-1,0,0,0,-1,-1,0,0,0,0,0,0.15825090011289727,0.026746284808116905,0.87669743536520239,0,0,0,initial_verified
0,6.0251697999999996,none,-1,0,0,0,-1,-1,0,0,0,0,0,0.15825090011289727,0.026746284808116905,0.87669743536520239,0,0,2326,joint_neighborhood_exhausted
