step,process_seconds,kind,vehicle,pickup,drop,quantity,pickup_leg,drop_leg,travel_delta,added_duration,first,second,delta,F,G,P,insertion_placements,insertion_quantities,quantity_feasible,status
0,6.0296149000000003,none,-1,0,0,0,-1,-1,0,0,0,0,0,0.15825090011289727,0.026746284808116905,0.87669743536520239,0,0,0,initial_verified
1,6.0300563,quantity,-1,0,0,0,-1,-1,0,0,6,17,1,0.15750980361456174,0.025799421037054127,0.87806921718338415,0,0,2327,accepted_verified
1,6.0313477000000004,none,-1,0,0,0,-1,-1,0,0,0,0,0,0.15750980361456174,0.025799421037054127,0.87806921718338415,0,0,4674,joint_neighborhood_exhausted
