step,process_seconds,kind,vehicle,pickup,drop,quantity,pickup_leg,drop_leg,travel_delta,added_duration,first,second,delta,F,G,P,insertion_placements,insertion_quantities,quantity_feasible,status
0,6.0331026000000003,none,-1,0,0,0,-1,-1,0,0,0,0,0,0.15750980361456174,0.025799421037054127,0.87806921718338415,0,0,0,initial_verified
0,6.0333987999999996,none,-1,0,0,0,-1,-1,0,0,0,0,0,0.15750980361456174,0.025799421037054127,0.87806921718338415,0,0,2337,joint_neighborhood_exhausted
