vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,6,10,3,5,1,7,12,2,9,11,4,8,0]",30,3305.841907529851,7440.0,10745.841907529852,10800.0,0.9949853618083196,15
