anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.12613596304105185,1,0,0.12613596304105185,0,0.50454385216420738,0.50454385216420738,0,0.50454385216420738,"proof"
1,0.12613596304105185,0.25227192608210369,1,0.12613596304105185,0.25227192608210369,0,0.50454385216420738,0.50454385216420738,0,0.50454385216420738,"proof"
2,0.25227192608210369,0.37840788912315554,1,0.25227192608210369,0.37840788912315554,0,0.50454385216420738,0.50454385216420738,0,0.50454385216420738,"proof"
3,0.37840788912315554,0.50454385216420738,1,0.37840788912315554,0.50454385216420738,0,0.50454385216420738,0.50454385216420738,0,0.50454385216420738,"proof"
