time_seconds,process_tree_memory_mb,pid
0.014,6.426,20636
300.423,209.398,20636
600.786,114.977,20636
901.108,114.961,20636
1205.172,114.961,20636
1505.503,114.961,20636
1805.869,114.961,20636
2106.229,114.957,20636
2406.563,114.957,20636
2706.921,23.574,20636
3007.291,23.574,20636
3307.601,23.574,20636
3607.977,23.574,20636
3783.419,0.0,20636
