time_seconds,process_tree_memory_mb,pid
0.025,7.082,17532
300.366,243.215,17532
600.679,133.535,17532
901.11,133.527,17532
1201.541,133.527,17532
1501.983,133.527,17532
1802.401,133.527,17532
2102.834,133.527,17532
2403.22,133.312,17532
2703.623,32.324,17532
3004.042,8.023,17532
3304.446,11.973,17532
3604.925,13.598,17532
3780.452,0.0,17532
