time_seconds,process_tree_memory_mb,pid
0.004,40.582,53652
300.34,91.0,53652
600.836,680.25,53652
901.225,1510.969,53652
1201.617,2409.926,53652
1502.044,3058.898,53652
1802.464,3485.16,53652
2102.883,3854.812,53652
2403.313,4078.074,53652
2703.72,3853.273,53652
3004.136,4059.898,53652
3304.535,3384.887,53652
3605.427,1065.715,53652
3650.81,0.0,53652
