logical_path,stored_path,original_bytes,original_sha256,stored_bytes,stored_sha256,compression
global_node_trace.csv,global_node_trace.csv.gz,11558541,f9b6d72a0561ce154866d9875d6b762219dd212066ac05fc35a3cc2c9d51fbfa,6037907,e82a36e5d09a11ad8eee442e6ff7b6ec9898c45599b17f71e7fc0db306cbba60,gzip_mtime_0
global_root.lp,global_root.lp.gz,1458233,8137cef8a592d7b4d33bd811647e69f80608c630fad38e223575f0c91acd0d0f,240695,6b98e04df6c093bd6b7bdb4687883734cb46e4891c0a2e090f27a3beae3bd676,gzip_mtime_0
