interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path
1,0.150176109171,0.300352218343,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.518814088421,0,20.5480485,0,root,20,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.0818903382644,0.518814088421,false,190,34,2,4080,1,0,11,1,440,2,10,40,1,2,570,3420,60,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_1.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_150176109_300352218_1202910532\interval_cutoff.cplex.log
2,0.300352218343,0.450528327514,interval_closed,interval_exact_cutoff_mip_infeasible,integer infeasible,true,false,false,1e+75,0,0.7235555,0,root,20,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,-1e+75,0.600704436685,true,190,39,2,4680,1,0,11,1,440,2,10,40,1,2,570,3420,60,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure|dynamic_root,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_2.json,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_2.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_300352218_450528328_1202931090\interval_cutoff.cplex.log
3,0.450528327514,0.600704436685,interval_unresolved,interval_exact_cutoff_mip_unresolved,optimal,false,false,false,0,0,0.4351071,0,root,20,per-leaf,original_compact_objective_bound,false,original_fixed_interval,false,0,0,false,190,16,1,1920,1,0,10,1,440,2,10,40,1,0,570,3420,60,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_3.json,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_3.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_450528328_600704437_1202931807\interval_cutoff.cplex.log
5,0.0750880545856,0.150176109171,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.488260349295,0,20.5683925,0,root,20,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.112444077391,0.488260349295,false,190,32,2,3840,1,0,11,1,440,2,10,40,1,2,570,3420,60,0,0,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_5.json,E:\codes\ExactEBRP\results\gf_tailored_bc_callback_round\raw\fullpreset_tight_T_seed3102_tailored_callback_120s_auto_oracle\interval_5.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_75088055_150176109_1202932245\interval_cutoff.cplex.log
