run_id,event_sequence,elapsed_wall_time,node_uid,parent_uid,node_depth,gini_generation,relaxation_pass,local_row_phase,gamma_L,gamma_U,node_relaxation_bound,global_best_bound,native_incumbent,verified_cutoff,callback_context,branch_action,split_point,lower_child_gamma_L,lower_child_gamma_U,upper_child_gamma_L,upper_child_gamma_U,lower_child_estimate,upper_child_estimate,lower_branch_rc,upper_branch_rc,lower_child_uid,upper_child_uid,lower_local_families,upper_local_families,global_rows_active_by_family,local_flags,lower_row_signatures,upper_row_signatures,presolve_state,search_mode,node_selection_mode,node_count,open_nodes,simplex_iterations,row_factory_seconds,row_api_seconds,native_cuts
round23_smoke3__V12_M2__s0m__120s,1,0.51580409999999999,0,-1,0,0,0,,0,0.68743429710231119,nan,nan,inf,0.71850407075497091,relaxation,node_metadata_snapshot_failure:node_interval_metadata_mismatch:0,0,0,0,0,0.68743429710231119,nan,nan,0,0,-1,-1,,,inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|verified_incumbent_objective_row,none,,,0,1,1,0,1,2021,0,0,not_exposed_in_generic_callback
