run_id,record_type,checkpoint_seconds,observation_available,freshness,source_observation_time_seconds,observation_age_seconds,native_best_bound,processed_nodes,open_nodes,simplex_iterations,gini_branch_count,ordinary_branch_count,common_same_run_ub,same_run_project_gap
round23_smoke3__V12_M2__s0m__120s,checkpoint,1,True,fresh,0.51684640000000004,0.48315359999999996,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,2,True,stale,0.51684640000000004,1.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,5,True,stale,0.51684640000000004,4.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,10,True,stale,0.51684640000000004,9.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,15,True,stale,0.51684640000000004,14.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,20,True,stale,0.51684640000000004,19.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,30,True,stale,0.51684640000000004,29.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,45,True,stale,0.51684640000000004,44.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,60,True,stale,0.51684640000000004,59.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,90,True,stale,0.51684640000000004,89.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,checkpoint,120,True,stale,0.51684640000000004,119.4831536,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
round23_smoke3__V12_M2__s0m__120s,solver_final,solver_final,True,solver_final,0.51696299999999995,0,0.36143025294467335,0,1,2021,0,0,0.7185040707549709,0.4969683991283458
