instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
moderate_seed4302.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.161493,0.104842,0.37767,3,16,62,29,33,"3488.72|3575.13|3343.99",true,0.0004409,true,
moderate_seed4302.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.0844993,0.0697358,0.0984237,3,10,67,18,49,"3591.35|3510.95|3514.13",true,0.0007304,true,
moderate_seed4302.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.066077,0.0545027,0.077162,3,12,67,26,41,"3591.35|3061.05|3510.95",true,0.0010896,true,
