run_id,parent_uid,parent_parent_uid,parent_native_depth,parent_gini_generation,child_gini_generation,parent_gamma_L,parent_gamma_U,split,parent_relaxation,lower_uid,lower_gamma_L,lower_gamma_U,lower_estimate,lower_gamma_floor,lower_weighted_penalty_lb,lower_domain_estimate,lower_lift,lower_station_deviation_lbs,lower_s_lower,lower_required_deviation,lower_deviation_lower_sum,lower_deviation_upper_sum,lower_dispersion_penalty_lb,lower_dispersion_bound_used,lower_domain_contradiction,lower_validation_status,upper_uid,upper_gamma_L,upper_gamma_U,upper_estimate,upper_gamma_floor,upper_weighted_penalty_lb,upper_domain_estimate,upper_lift,upper_station_deviation_lbs,upper_s_lower,upper_required_deviation,upper_deviation_lower_sum,upper_deviation_upper_sum,upper_dispersion_penalty_lb,upper_dispersion_bound_used,upper_domain_contradiction,upper_validation_status,estimate_mode,sibling_discriminated,creation_time,creation_node_count,open_nodes,simplex_iterations,validity_status,failure_reason
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,0,-1,0,0,1,0,0.10725273413394144,0.053626367066970722,0.016456642113285437,1,0,0.053626367066970722,0.016456642113285437,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,2,0.053626367066970722,0.10725273413394144,0.016456642113285437,0.053626367066970722,0,0.053626367066970722,0.037169724953685285,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,8.0186226999999999,0,1,12714,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,1,0,1,1,2,0,0.053626367066970722,0.026813183533485361,0.017350613136483888,3,0,0.026813183533485361,0.017350613136483888,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,4,0.026813183533485361,0.053626367066970722,0.017350613136483888,0.026813183533485361,0,0.026813183533485361,0.0094625703970014734,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,8.1809519000000002,1,2,12714,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,2,0,1,1,2,0.053626367066970722,0.10725273413394144,0.080439550600456086,0.061432178026567981,5,0.053626367066970722,0.080439550600456086,0.061432178026567981,0.053626367066970722,0,0.053626367066970722,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,6,0.080439550600456086,0.10725273413394144,0.061432178026567981,0.080439550600456086,0,0.080439550600456086,0.019007372573888105,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,8.4480599999999999,2,3,13474,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,3,1,2,2,3,0,0.026813183533485361,0.01340659176674268,0.02433277947499262,7,0,0.01340659176674268,0.02433277947499262,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,8,0.01340659176674268,0.026813183533485361,0.02433277947499262,0.01340659176674268,0,0.01340659176674268,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,8.7750692000000008,3,4,15058,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,4,1,2,2,3,0.026813183533485361,0.053626367066970722,0.040219775300228043,0.035098763876342573,9,0.026813183533485361,0.040219775300228043,0.035098763876342573,0.026813183533485361,0,0.026813183533485361,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,10,0.040219775300228043,0.053626367066970722,0.035098763876342573,0.040219775300228043,0,0.040219775300228043,0.0051210114238854701,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,9.0981445999999995,4,5,16412,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,8,3,3,3,4,0.01340659176674268,0.026813183533485361,0.020109887650114022,0.029005570351929834,11,0.01340659176674268,0.020109887650114022,0.029005570351929834,0.01340659176674268,0,0.01340659176674268,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,12,0.020109887650114022,0.026813183533485361,0.029005570351929834,0.020109887650114022,0,0.020109887650114022,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,9.4173174999999993,6,5,19559,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,12,8,4,4,5,0.020109887650114022,0.026813183533485361,0.023461535591799691,0.032009863954365322,13,0.020109887650114022,0.023461535591799691,0.032009863954365322,0.020109887650114022,0,0.020109887650114022,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,14,0.023461535591799691,0.026813183533485361,0.032009863954365322,0.023461535591799691,0,0.023461535591799691,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,9.9932479999999995,8,5,21499,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,13,12,5,5,6,0.020109887650114022,0.023461535591799691,0.021785711620956855,0.051242162721106987,15,0.020109887650114022,0.021785711620956855,0.051242162721106987,0.020109887650114022,0,0.020109887650114022,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,16,0.021785711620956855,0.023461535591799691,0.051242162721106987,0.021785711620956855,0,0.021785711620956855,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,10.3992887,9,6,21902,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,14,12,5,5,6,0.023461535591799691,0.026813183533485361,0.025137359562642528,0.033762003100599333,17,0.023461535591799691,0.025137359562642528,0.033762003100599333,0.023461535591799691,0,0.023461535591799691,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,18,0.025137359562642528,0.026813183533485361,0.033762003100599333,0.025137359562642528,0,0.025137359562642528,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,10.694559399999999,10,7,23408,passed,
stage2__tight_T_seed3101__t_cpx_st_pon_diag__300s,17,14,6,6,7,0.023461535591799691,0.025137359562642528,0.02429944757722111,0.035165593648019376,19,0.023461535591799691,0.02429944757722111,0.035165593648019376,0.023461535591799691,0,0.023461535591799691,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,20,0.02429944757722111,0.025137359562642528,0.035165593648019376,0.02429944757722111,0,0.02429944757722111,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,0,0,0,false,false,not_dispersion_coupled,parent-copy,false,10.935440399999999,11,8,24454,passed,
