anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.066725493719534776,1,0,0.066725493719534776,0,0.2669019748781391,0.2669019748781391,0,0.2669019748781391,"proof"
1,0.066725493719534776,0.13345098743906955,1,0.066725493719534776,0.13345098743906955,0,0.2669019748781391,0.2669019748781391,0,0.2669019748781391,"proof"
2,0.13345098743906955,0.20017648115860431,1,0.13345098743906955,0.20017648115860431,0,0.2669019748781391,0.2669019748781391,0,0.2669019748781391,"proof"
3,0.20017648115860431,0.2669019748781391,1,0.20017648115860431,0.2669019748781391,0,0.2669019748781391,0.2669019748781391,0,0.2669019748781391,"proof"
