elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002467,initial_empty_incumbent,1.00822320985,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002467,0.0002467,0,0,0,0,0
30.174897,initial_after_seed,0.745474506024,0.0655870045173,0.912019788756,2,0,"[0,0.372737]",cheap_projection_bound,0,9,0.745474506024,0,30.174897,30.174897,0,0,0,2531119,98138852
50.9654453,interval_relaxation_0,0.745474506024,0.403808527679,0.458320137824,1,1,"[0.372737,0.745475]",cheap_projection_bound,0,9,0.745474506024,0,50.9654453,30.174897,20.790313,0,0,2531119,98138852
71.4337546,interval_relaxation_1,0.745474506024,0.58368677923,0.217026505248,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,0,9,0.745474506024,0,71.4337546,30.174897,41.2585881,0,0,2531119,98138852
250.061821,interval_tree_1,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,0,1028,0.719065249476,0,71.4337546,250.061821,41.2585881,62.4615688,115.9126152,2533828,98138855
250.2178857,route_pool_after_candidate_1,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,3,1028,0.719065249476,0,71.4337546,250.061821,41.2585881,62.4615688,115.9126152,2533828,98138855
269.7075148,adaptive_split_child_2,0.719065249476,0.58742295699,0.183074196093,1,2,"[0.372737,0.559106]",inventory_route_gini_relaxation,1,1028,0.719065249476,0,269.7075148,250.061821,60.7472675,62.4615688,115.9126152,2533828,98138855
276.5134976,adaptive_split_child_3,0.719065249476,0.58742295699,0.183074196093,1,2,"[0.372737,0.559106]",inventory_route_gini_relaxation,1,1028,0.719065249476,0,269.7075148,250.061821,67.5532132,62.4615688,115.9126152,2533828,98138855
295.9904911,adaptive_split_child_4,0.719065249476,0.59572506958,0.171528494787,1,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,1,1028,0.719065249476,0,295.9904911,250.061821,87.0301603,62.4615688,115.9126152,2533828,98138855
310.582246,adaptive_split_child_5,0.719065249476,0.59572506958,0.171528494787,2,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,2,1028,0.719065249476,0,295.9904911,250.061821,101.6218667,62.4615688,115.9126152,2533828,98138855
310.7434773,route_pool_before_final_summary,0.719065249476,0.59572506958,0.171528494787,2,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,2,1028,0.719065249476,0,295.9904911,250.061821,101.6218667,62.4615688,115.9126152,2533828,98138855
310.7435305,final_summary,0.719065249476,0.59572506958,0.171528494787,2,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,2,1028,0.719065249476,0,295.9904911,250.061821,101.6218667,62.4615688,115.9126152,2533828,98138855
