elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
15.1868266,initial_after_seed,0.745474506024,0.0655870045173,0.912019788756,2,0,"[0,0.372737]",cheap_projection_bound,0,9,0.745474506024,0,15.1868266,15.1868266,0,0,0,1561922,44912245
35.994692,interval_relaxation_0,0.745474506024,0.403808527679,0.458320137824,1,1,"[0.372737,0.745475]",cheap_projection_bound,0,9,0.745474506024,0,35.994692,15.1868266,20.8076458,0,0,1561922,44912245
56.4882845,interval_relaxation_1,0.745474506024,0.58368677923,0.217026505248,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,0,9,0.745474506024,0,56.4882845,15.1868266,41.3011623,0,0,1561922,44912245
65.5584149,interval_tree_1,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,0,1012,0.719065249476,0,56.4882845,65.5584149,41.3011623,8.8815055,0.0025366,1562927,44912246
65.7046042,route_pool_after_candidate_1,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,1,1012,0.719065249476,0,56.4882845,65.5584149,41.3011623,8.8815055,0.0025366,1562927,44912246
65.8536339,route_pool_before_final_summary,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,1,1012,0.719065249476,0,56.4882845,65.5584149,41.3011623,8.8815055,0.0025366,1562927,44912246
65.8536962,final_summary,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,1,1012,0.719065249476,0,56.4882845,65.5584149,41.3011623,8.8815055,0.0025366,1562927,44912246
