elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
30.1979177,initial_after_seed,0.745474506024,0.0655870045173,0.912019788756,2,0,"[0,0.372737]",cheap_projection_bound,0,9,0.745474506024,0,30.1979177,30.1979177,0,0,0,2544151,98649847
51.0317894,interval_relaxation_0,0.745474506024,0.403808527679,0.458320137824,1,1,"[0.372737,0.745475]",cheap_projection_bound,0,9,0.745474506024,0,51.0317894,30.1979177,20.8336499,0,0,2544151,98649847
71.5718333,interval_relaxation_1,0.745474506024,0.58368677923,0.217026505248,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,0,9,0.745474506024,0,71.5718333,30.1979177,41.3736624,0,0,2544151,98649847
250.1284197,interval_tree_1,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,0,1028,0.719065249476,0,71.5718333,250.1284197,41.3736624,62.2416826,116.086616,2546860,98649850
250.2813842,route_pool_after_candidate_1,0.719065249476,0.58368677923,0.1882700775,1,1,"[0.372737,0.745475]",inventory_route_gini_relaxation,3,1028,0.719065249476,0,71.5718333,250.1284197,41.3736624,62.2416826,116.086616,2546860,98649850
269.7888933,adaptive_split_child_2,0.719065249476,0.58742295699,0.183074196093,1,2,"[0.372737,0.559106]",inventory_route_gini_relaxation,1,1028,0.719065249476,0,269.7888933,250.1284197,60.879586,62.2416826,116.086616,2546860,98649850
276.569457,adaptive_split_child_3,0.719065249476,0.58742295699,0.183074196093,1,2,"[0.372737,0.559106]",inventory_route_gini_relaxation,1,1028,0.719065249476,0,269.7888933,250.1284197,67.6601163,62.2416826,116.086616,2546860,98649850
296.0423069,adaptive_split_child_4,0.719065249476,0.59572506958,0.171528494787,1,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,1,1028,0.719065249476,0,296.0423069,250.1284197,87.1328355,62.2416826,116.086616,2546860,98649850
310.6005297,adaptive_split_child_5,0.719065249476,0.59572506958,0.171528494787,2,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,2,1028,0.719065249476,0,296.0423069,250.1284197,101.691005,62.2416826,116.086616,2546860,98649850
310.7675228,route_pool_before_final_summary,0.719065249476,0.59572506958,0.171528494787,2,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,2,1028,0.719065249476,0,296.0423069,250.1284197,101.691005,62.2416826,116.086616,2546860,98649850
310.7675794,final_summary,0.719065249476,0.59572506958,0.171528494787,2,4,"[0.372737,0.465922]",inventory_route_gini_relaxation,2,1028,0.719065249476,0,296.0423069,250.1284197,101.691005,62.2416826,116.086616,2546860,98649850
