time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
4.3246023,native_hga_tgbc_initial,0.0203825038422,0.0133955244305,0.0465798627451,0.31061191364,true,2,9,16,16,0,9ffd8477f470b149,,true,false,true
