instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
tight_T_seed6102.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.843137,0.365491,3.1843,3,14,67,42,25,"3588.88|3503.46|3557.33",true,0.0072986,true,
tight_T_seed6102.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,1.89121,0.461145,9.53376,3,11,69,32,37,"3592.37|3584.45|3599.96",true,0.0113638,false,
tight_T_seed6102.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.928202,0.395558,3.55097,3,11,73,36,37,"3560.64|3503.46|3599.96",true,0.0139121,false,
